external_repayment_loans,credit_card_interest_incidence,default_flag,bnpl_usage_frequency,financial_stress_score,credit_limit_utilisation,payment_delinquency_count,impulsive_buying_score,financial_literacy_assessment,debt_accumulation_metric,return_dispute_incidents,demographic_risk_factor,bnpl_debt_ratio,stress_usage_interaction
1,0,0,0.1805719990331838,-0.180752122903548,0.8436726541414478,0.2772690904151984,0.5048919467924073,-0.8637423530534806,-1.4273719129936449,0.3915646588548342,-0.0446570369419838,1.27117126386604,-0.0326387721621854
0,0,0,-1.6410875120203747,-1.6012010258783844,0.1579767235618631,0.869724411815195,1.5380951121247552,0.1453024519155389,0.1700034243748512,1.2675482357112866,-1.4401894413789778,-0.3408784187584422,2.6277110078032297
0,0,0,1.319109193441658,1.5948090058149975,1.3008032745278375,-1.5000968737847915,-0.872712273650723,-0.527394084730474,-1.2965523810539834,-1.3604024948580704,-0.7424232391604808,-0.3058338604405186,2.103727221354114
1,1,0,-0.9579651953752902,0.8845845543275793,-1.4800746661560336,-0.9076415523847948,-1.2171133287615057,-0.1910458164074675,-1.7165519309655275,-0.484418918001618,-0.7424232391604808,1.5865722887273517,-0.8474012154123836
0,0,0,1.319109193441658,-1.2460888001346755,1.2246148377967725,-0.3151862309847982,0.1604908916816247,-1.5364388896994936,0.1768886628979911,0.3915646588548342,1.35087536749501,-0.0429996730560921,-1.643727192102335
0,1,0,-0.2748428787302058,0.174360102840161,1.567462803086565,0.869724411815195,0.1604908916816247,1.1543472568845583,1.3818054044475034,0.3915646588548342,1.35087536749501,-0.4635343728711744,-0.0479216326002845
0,0,0,1.5468166323233528,0.174360102840161,1.3769917112589023,-0.9076415523847948,0.1604908916816247,0.817998988561552,-0.1398323091664519,0.3915646588548342,-1.4401894413789778,-0.6562794436197539,0.2697031070867713
1,0,0,1.5468166323233528,0.8845845543275793,0.0436940684652657,0.2772690904151984,-0.872712273650723,1.4906955252075649,1.2991825421698229,0.3915646588548342,0.6531091652765132,-1.7251384723164214,1.3682901013302402
0,0,0,-1.41338007313868,1.2396967800712884,-1.0229440457696437,0.2772690904151984,0.5048919467924073,1.4906955252075649,-1.6063881145952863,-1.3604024948580704,-0.7424232391604808,1.1835598680712311,-1.7521627256869434
0,1,0,0.4082794379148786,-0.5358643486472572,1.605557021452097,-0.9076415523847948,-1.2171133287615057,0.4816507202385454,0.1562329473285711,-1.3604024948580704,-0.0446570369419838,1.130993030594346,-0.2187823950643247
0,0,0,-0.9579651953752902,1.5948090058149975,0.6532015623137853,0.869724411815195,1.1936940570139725,-0.527394084730474,-1.1313066564986218,1.2675482357112866,-0.0446570369419838,-0.1831779063277862,-1.5277715208418363
0,0,0,-1.185672634256985,-0.5358643486472572,0.9198610908725128,-1.5000968737847915,-1.2171133287615057,1.4906955252075649,0.0736100850508902,-1.3604024948580704,-1.4401894413789778,0.1672676768514491,0.6353596938649969
0,0,1,0.8636943156782683,1.5948090058149975,-0.4515307702866565,1.4621797332151916,-1.2171133287615057,-0.8637423530534806,-0.5873728131705563,-1.3604024948580704,-0.7424232391604808,1.2886935430250015,1.3774274729149236
0,1,0,-0.0471354398485109,0.8845845543275793,-1.0991324825007087,1.4621797332151916,1.1936940570139725,1.1543472568845583,1.1408220561376008,-1.3604024948580704,1.35087536749501,-0.8315022352093714,-0.0416952820514295
1,0,0,-0.5025503176119006,0.5294723285838702,0.0817882868307981,0.2772690904151984,-0.1839101634291578,1.4906955252075649,0.7277077447491969,-1.3604024948580704,0.6531091652765132,-1.2345146558654918,-0.2660864868965366
1,0,0,1.319109193441658,-1.2460888001346755,-0.9848498274041112,1.4621797332151916,1.1936940570139725,-0.8637423530534806,-1.7027814539192476,-1.3604024948580704,0.6531091652765132,-0.8840690726862568,-1.643727192102335
1,1,0,0.4082794379148786,-1.2460888001346755,0.2722593786584605,1.4621797332151916,0.8492930019031899,1.1543472568845583,-0.8352414000035988,-0.484418918001618,-0.0446570369419838,-0.2357447438046715,-0.5087524349110109
0,0,0,-0.0471354398485109,-0.5358643486472572,0.5008246888516554,-0.3151862309847982,-1.2171133287615057,-0.527394084730474,0.0047576998194894,-1.3604024948580704,-0.0446570369419838,-0.3934452562353273,0.0252582017726243
0,0,1,1.319109193441658,-0.180752122903548,-1.5562631028870986,0.869724411815195,-1.5615143838722882,-1.5364388896994936,-0.855897115573019,1.2675482357112866,-0.7424232391604808,1.639139126204237,-0.2384317870561667
0,0,0,-1.6410875120203747,-0.8909765743909663,1.33889749289337,-0.9076415523847948,-0.5283112185399405,-0.8637423530534806,0.1906591399442713,1.2675482357112866,0.6531091652765132,0.0446117227387167,1.4621705297357073
0,1,0,0.8636943156782683,-1.6012010258783844,1.415085929624435,0.2772690904151984,-1.5615143838722882,-1.200090621376487,1.643444468326826,-1.3604024948580704,0.6531091652765132,-1.5499156807268035,-1.3829482243093725
0,1,0,-0.9579651953752902,0.8845845543275793,-1.670545757983696,0.869724411815195,-0.1839101634291578,-0.8637423530534806,-0.6493399598788169,0.3915646588548342,-1.4401894413789778,0.0621340018976784,-0.8474012154123836
1,0,0,-0.7302577564935954,1.5948090058149975,-1.7467341947147608,0.2772690904151984,-1.2171133287615057,0.817998988561552,-0.5736023361242762,0.3915646588548342,0.6531091652765132,0.8506365640509578,-1.1646216466222414
0,1,0,0.8636943156782683,-1.2460888001346755,-0.3372481151900591,0.869724411815195,-0.1839101634291578,-0.527394084730474,0.5762324972401153,0.3915646588548342,1.35087536749501,0.6403692141434164,-1.0762398135066729
1,0,0,1.319109193441658,-0.8909765743909663,0.5008246888516554,-0.3151862309847982,-1.2171133287615057,-1.200090621376487,-1.1313066564986218,-0.484418918001618,-0.7424232391604808,-0.9191136310041804,-1.175295390420279
0,1,0,0.6359868767965734,-1.2460888001346755,1.2246148377967725,-0.9076415523847948,1.5380951121247552,0.4816507202385454,0.5555767816706951,0.3915646588548342,1.35087536749501,1.6216168470452752,-0.7924961242088419
1,0,0,-0.9579651953752902,0.8845845543275793,1.567462803086565,-0.9076415523847948,1.1936940570139725,-0.1910458164074675,0.8516420381657179,0.3915646588548342,0.6531091652765132,-1.4097374474551096,-0.8474012154123836
0,0,0,1.319109193441658,-0.5358643486472572,-0.7943787355764489,0.869724411815195,-1.2171133287615057,-1.5364388896994936,1.0650844323830604,0.3915646588548342,-1.4401894413789778,-1.5674379598857655,-0.7068635887382227
1,1,0,0.8636943156782683,0.5294723285838702,-0.7181902988453839,-0.3151862309847982,-0.1839101634291578,1.4906955252075649,-0.96606093194326,0.3915646588548342,-1.4401894413789778,0.6754137724613399,0.4573022405068249
0,0,0,-1.185672634256985,-0.180752122903548,-0.3372481151900591,-0.3151862309847982,0.1604908916816247,1.1543472568845583,-0.552946620554856,0.3915646588548342,-0.7424232391604808,1.0784261931174604,0.2143128457105921
1,0,1,0.6359868767965734,-0.5358643486472572,1.605557021452097,1.4621797332151916,0.5048919467924073,-1.5364388896994936,0.1011510391434505,-0.484418918001618,-0.0446570369419838,-1.0242473059579509,-0.3408026934827992
0,0,0,1.319109193441658,-1.6012010258783844,1.262709056162305,-0.3151862309847982,-1.5615143838722882,0.1453024519155389,0.0391838924351899,1.2675482357112866,-0.0446570369419838,-0.9892027476400274,-2.1121589937843908
1,0,0,-1.185672634256985,1.5948090058149975,-0.8324729539419814,-1.5000968737847915,-0.1839101634291578,1.1543472568845583,0.438527726777314,1.2675482357112866,-1.4401894413789778,0.3775350267589901,-1.8909213950614316
0,0,0,1.319109193441658,1.5948090058149975,0.1198825051963306,-0.3151862309847982,-0.872712273650723,-0.1910458164074675,1.1339368176144609,0.3915646588548342,0.6531091652765132,-1.7251384723164214,2.103727221354114
0,0,0,-0.0471354398485109,0.8845845543275793,1.64365123981763,-0.3151862309847982,0.8492930019031899,-1.5364388896994936,0.4798391579161541,-0.484418918001618,-0.0446570369419838,-1.2695592141834156,-0.0416952820514295
1,0,0,-0.0471354398485109,-1.2460888001346755,-1.4038862294249683,-1.5000968737847915,1.1936940570139725,-0.1910458164074675,0.7759044144111772,-1.3604024948580704,-0.7424232391604808,-1.7426607514753831,0.0587349436846512
0,1,0,1.319109193441658,-0.5358643486472572,-0.9848498274041112,1.4621797332151916,0.8492930019031899,1.1543472568845583,-0.9247495008044198,1.2675482357112866,0.6531091652765132,1.3237381013429252,-0.7068635887382227
0,1,0,-1.185672634256985,0.174360102840161,-0.7181902988453839,-1.5000968737847915,0.8492930019031899,0.817998988561552,0.638199643948376,1.2675482357112866,0.6531091652765132,0.307445910123143,-0.2067340024438125
1,0,0,1.319109193441658,0.174360102840161,-1.213415137597306,0.869724411815195,-0.872712273650723,0.1453024519155389,0.548691543147555,0.3915646588548342,1.35087536749501,-0.2532670229636333,0.2300000146258893
1,0,0,-1.185672634256985,1.2396967800712884,1.567462803086565,-1.5000968737847915,-0.1839101634291578,-1.5364388896994936,-0.7319628221564978,-1.3604024948580704,0.6531091652765132,-1.2695592141834156,-1.469874546907027
0,0,0,0.1805719990331838,0.5294723285838702,1.4531801479899675,1.4621797332151916,-1.5615143838722882,1.4906955252075649,0.941150138966539,-1.3604024948580704,-1.4401894413789778,-0.8490245143683331,0.0956078768051442
0,0,1,0.6359868767965734,0.5294723285838702,1.5293685847210323,0.869724411815195,1.5380951121247552,-1.200090621376487,1.0100025241979398,1.2675482357112866,-0.0446570369419838,0.0621340018976784,0.3367374526062646
0,1,0,-0.5025503176119006,1.2396967800712884,1.262709056162305,-1.5000968737847915,0.1604908916816247,1.4906955252075649,-0.5185204279391556,-1.3604024948580704,-0.0446570369419838,1.218604426389155,-0.6230100105672765
0,1,0,-1.41338007313868,-0.8909765743909663,0.8436726541414478,0.2772690904151984,0.1604908916816247,1.1543472568845583,0.1493477088054308,-0.484418918001618,-0.0446570369419838,-0.498578931189098,1.2592885358775543
0,1,0,-0.2748428787302058,0.174360102840161,-0.9467556090385788,-0.3151862309847982,-1.5615143838722882,1.4906955252075649,-0.2224551714441325,0.3915646588548342,1.35087536749501,-1.2345146558654918,-0.0479216326002845
1,0,0,-1.41338007313868,-0.5358643486472572,1.4912743663555,0.869724411815195,-0.5283112185399405,-0.527394084730474,0.7345929832723368,1.2675482357112866,-0.0446570369419838,1.3062158221839637,0.7573799922834714
1,1,0,1.319109193441658,0.8845845543275793,0.9960495276035776,0.869724411815195,-0.872712273650723,1.4906955252075649,-0.4152418500920546,-1.3604024948580704,0.6531091652765132,-1.0067250267989891,1.1668636179900016
0,1,0,-1.6410875120203747,-1.6012010258783844,-1.4038862294249683,-0.3151862309847982,-0.872712273650723,-1.5364388896994936,-1.0831099868366414,-1.3604024948580704,-0.7424232391604808,-0.8840690726862568,2.6277110078032297
0,0,0,-1.41338007313868,0.8845845543275793,0.615107343948253,-1.5000968737847915,0.5048919467924073,-1.5364388896994936,1.1959039643227214,-1.3604024948580704,1.35087536749501,-0.130611068850901,-1.2502541820928603
1,0,0,-1.41338007313868,-1.6012010258783844,-1.7086399763492284,-0.3151862309847982,-1.5615143838722882,-1.200090621376487,0.7483634603186169,1.2675482357112866,-0.7424232391604808,1.2536489847070782,2.2631056230657203
1,0,0,-0.5025503176119006,1.5948090058149975,-1.441980447790501,1.4621797332151916,-0.5283112185399405,1.1543472568845583,-1.0486837942209408,1.2675482357112866,-0.7424232391604808,1.2886935430250015,-0.8014717724026464
0,0,0,-0.0471354398485109,0.8845845543275793,1.3769917112589023,0.869724411815195,0.5048919467924073,-1.5364388896994936,0.7690191758880374,1.2675482357112866,0.6531091652765132,-0.6037126061428685,-0.0416952820514295
1,0,0,1.091401754559963,-0.180752122903548,1.262709056162305,0.869724411815195,-0.872712273650723,1.4906955252075649,-1.0280280786515208,0.3915646588548342,0.6531091652765132,-1.2345146558654918,-0.1972731840773704
0,1,0,0.1805719990331838,1.5948090058149975,-1.7086399763492284,-1.5000968737847915,-0.5283112185399405,-1.5364388896994936,0.8585272766888581,-1.3604024948580704,-0.7424232391604808,-1.7426607514753831,0.2879778502561386
0,0,0,-1.185672634256985,-0.180752122903548,0.9579553092380452,-0.9076415523847948,1.5380951121247552,1.4906955252075649,-1.4342571515167848,1.2675482357112866,-0.7424232391604808,-1.4798265640909567,0.2143128457105921
0,1,1,1.319109193441658,1.5948090058149975,-1.0229440457696437,0.2772690904151984,0.8492930019031899,-1.5364388896994936,-1.386060481854804,0.3915646588548342,0.6531091652765132,-0.5861903269839067,2.103727221354114
0,1,0,0.8636943156782683,-1.2460888001346755,-1.1372267008662411,-1.5000968737847915,0.5048919467924073,-0.527394084730474,-1.4755685826556253,0.3915646588548342,-1.4401894413789778,-1.4973488432499185,-1.0762398135066729
1,1,0,0.8636943156782683,0.8845845543275793,-0.1848712417279291,-0.3151862309847982,0.8492930019031899,1.4906955252075649,0.844756799642578,0.3915646588548342,0.6531091652765132,-1.4798265640909567,0.7640106513095245
0,0,1,1.091401754559963,-1.2460888001346755,0.0817882868307981,0.869724411815195,1.1936940570139725,0.1453024519155389,1.3404939733086627,-1.3604024948580704,-0.0446570369419838,1.498960892932543,-1.359983502804504
0,1,0,-0.9579651953752902,0.174360102840161,0.9198610908725128,0.2772690904151984,0.5048919467924073,0.817998988561552,0.5831177357632554,1.2675482357112866,-1.4401894413789778,1.0258593556405755,-0.1670309099829305
0,0,0,0.4082794379148786,1.5948090058149975,-0.0705885866313317,0.2772690904151984,-1.5615143838722882,0.1453024519155389,-0.7595037762490581,1.2675482357112866,-1.4401894413789778,0.2548790726462576,0.6511277244757336
0,1,0,-1.41338007313868,0.8845845543275793,-0.1467770233623967,1.4621797332151916,0.8492930019031899,0.817998988561552,-0.6286842443093968,-1.3604024948580704,-0.0446570369419838,1.6917059636811222,-1.2502541820928603
0,1,0,-0.2748428787302058,1.5948090058149975,0.1579767235618631,-0.3151862309847982,-0.5283112185399405,0.817998988561552,0.3283639104070728,-1.3604024948580704,0.6531091652765132,1.4463940554556578,-0.4383218981830514
0,0,0,0.8636943156782683,-1.6012010258783844,-1.441980447790501,-1.5000968737847915,0.5048919467924073,-0.8637423530534806,-1.5995028760721466,1.2675482357112866,-0.7424232391604808,-0.9541581893221038,-1.3829482243093725
1,1,0,-1.185672634256985,0.5294723285838702,-1.0229440457696437,0.869724411815195,-1.5615143838722882,-1.5364388896994936,1.1477072946607412,1.2675482357112866,1.35087536749501,-0.498578931189098,-0.6277808505982173
