failed_traditional_credit,external_repayment_loans,credit_card_interest_incidence,default_flag,bnpl_usage_frequency,financial_stress_score,credit_limit_utilisation,payment_delinquency_count,impulsive_buying_score,financial_literacy_assessment,debt_accumulation_metric,return_dispute_incidents,demographic_risk_factor,bnpl_debt_ratio
1,1,0,0,0.40827943791487864,0.8845845543275793,-1.0991324825007087,-0.9076415523847948,1.1936940570139725,-0.527394084730474,-1.5168800137944658,-0.48441891800161807,-0.04465703694198385,-0.9191136310041803
0,0,1,0,-0.2748428787302058,1.5948090058149975,-0.642001862114319,0.869724411815195,-0.872712273650723,0.48165072023854544,0.5073801120087145,1.2675482357112866,0.6531091652765132,-1.2345146558654918
0,0,0,0,-1.6410875120203747,0.5294723285838702,-0.18487124172792918,0.869724411815195,0.5048919467924073,1.4906955252075649,-0.27753707962925317,1.2675482357112866,1.35087536749501,1.2361267055481164
0,0,1,0,-0.2748428787302058,0.17436010284016104,-0.5277192070177215,-1.5000968737847915,0.8492930019031899,0.14530245191553892,0.865412515211998,0.39156465885483427,-0.7424232391604808,-0.13061106885090107
0,1,0,0,0.40827943791487864,0.17436010284016104,1.03414374596911,-0.3151862309847982,0.16049089168162475,0.14530245191553892,1.650329706849966,1.2675482357112866,1.35087536749501,-0.3584006979174038
0,1,0,0,-0.7302577564935954,-0.18075212290354806,-1.3276977926939035,1.4621797332151916,1.5380951121247552,1.1543472568845583,0.5073801120087145,0.39156465885483427,-1.4401894413789778,-0.20070018548674798
0,0,1,0,-0.5025503176119006,0.17436010284016104,-0.7562845172109164,-0.9076415523847948,-1.5615143838722882,-1.200090621376487,-1.5926176375490064,0.39156465885483427,0.6531091652765132,1.6216168470452752
0,0,1,0,0.40827943791487864,1.2396967800712884,-0.29915389682452664,0.869724411815195,0.8492930019031899,-0.527394084730474,-1.4067161974242246,-0.48441891800161807,-0.7424232391604808,1.201082147230193
1,0,1,0,-0.2748428787302058,1.5948090058149975,-1.441980447790501,-0.3151862309847982,1.5380951121247552,-0.19104581640746757,1.2716415880772622,0.39156465885483427,0.6531091652765132,0.6929360516203017
1,0,1,1,1.319109193441658,1.2396967800712884,-0.9848498274041113,1.4621797332151916,-0.872712273650723,-1.5364388896994936,0.05295436948147014,1.2675482357112866,0.6531091652765132,-0.7614131185735245
1,0,0,1,1.5468166323233528,1.5948090058149975,1.110332182700175,1.4621797332151916,0.8492930019031899,0.817998988561552,1.0719696709062003,1.2675482357112866,-0.7424232391604808,-1.1994700975475683
0,0,1,0,-0.7302577564935954,0.8845845543275793,-0.6800960804798514,-0.9076415523847948,-0.5283112185399405,0.817998988561552,1.1821334872764415,-1.3604024948580704,1.35087536749501,1.4463940554556578
0,1,1,0,-0.2748428787302058,1.5948090058149975,-0.5277192070177215,0.2772690904151984,0.8492930019031899,0.14530245191553892,1.4300020741094837,1.2675482357112866,1.35087536749501,-0.2883115812815569
0,0,0,0,0.18057199903318383,1.2396967800712884,0.5770131255827204,1.4621797332151916,-1.5615143838722882,-0.19104581640746757,1.5057396978640245,-1.3604024948580704,1.35087536749501,-0.7964576768914479
0,0,0,0,-1.185672634256985,1.5948090058149975,-1.2134151375973061,0.2772690904151984,-0.872712273650723,0.817998988561552,0.14246247028229095,0.39156465885483427,-0.04465703694198385,-0.13061106885090107
0,0,0,0,-0.04713543984851099,0.8845845543275793,-1.7086399763492284,1.4621797332151916,0.16049089168162475,-0.8637423530534806,-0.5873728131705563,1.2675482357112866,1.35087536749501,1.4463940554556578
0,1,0,0,-1.4133800731386799,0.8845845543275793,0.1960709419273956,-0.9076415523847948,1.1936940570139725,-0.8637423530534806,1.5470511290028648,-0.48441891800161807,-0.7424232391604808,-0.4284898145532509
0,1,1,0,0.6359868767965734,-1.6012010258783844,-0.10868280499686422,-1.5000968737847915,-1.2171133287615057,-1.200090621376487,0.12180675471287089,-0.48441891800161807,-0.04465703694198385,0.20231223516937233
1,1,0,0,-0.2748428787302058,1.5948090058149975,0.27225937865846056,-0.9076415523847948,-1.5615143838722882,-0.19104581640746757,-1.544420967887026,-0.48441891800161807,1.35087536749501,1.0433816347995373
0,0,0,0,1.091401754559963,-0.18075212290354806,-1.0991324825007087,-0.9076415523847948,1.5380951121247552,-0.8637423530534806,0.44541296530045393,0.39156465885483427,-0.04465703694198385,-0.2883115812815569
0,0,0,0,-1.4133800731386799,-0.5358643486472572,-1.670545757983696,-1.5000968737847915,-0.872712273650723,-0.8637423530534806,0.25951152517567205,0.39156465885483427,-0.7424232391604808,-0.9541581893221038
0,0,0,0,1.5468166323233528,-1.2460888001346755,-1.518168884521566,-1.5000968737847915,-0.5283112185399405,0.14530245191553892,1.319838257739243,-1.3604024948580704,1.35087536749501,1.709228242840084
0,1,0,0,1.319109193441658,0.8845845543275793,-0.1467770233623967,-0.3151862309847982,-0.18391016342915784,0.817998988561552,0.4867243964392944,-0.48441891800161807,-1.4401894413789778,1.56905000956839
0,1,0,0,-0.9579651953752902,-0.8909765743909663,1.3388974928933701,1.4621797332151916,-0.872712273650723,-1.200090621376487,-0.559831859077996,-1.3604024948580704,-0.7424232391604808,1.1835598680712311
0,1,1,0,-0.2748428787302058,-0.5358643486472572,-0.3372481151900591,-0.3151862309847982,1.5380951121247552,-0.527394084730474,1.560821606049145,-1.3604024948580704,0.6531091652765132,0.6403692141434164
1,1,0,0,-1.185672634256985,0.5294723285838702,-0.3753423335555916,-1.5000968737847915,-1.2171133287615057,0.48165072023854544,0.9962320471516594,1.2675482357112866,0.6531091652765132,-0.7438908394145627
1,0,0,1,0.6359868767965734,1.2396967800712884,-0.5277192070177215,0.2772690904151984,0.5048919467924073,-1.5364388896994936,-0.7595037762490581,-0.48441891800161807,0.6531091652765132,-0.8139799560504096
1,1,1,0,0.40827943791487864,-1.2460888001346755,0.462730470486123,-0.9076415523847948,1.1936940570139725,1.4906955252075649,-0.47720899680031514,0.39156465885483427,-0.7424232391604808,1.0258593556405755
0,0,0,0,-0.2748428787302058,-0.8909765743909663,-1.3657920110594362,0.869724411815195,1.5380951121247552,0.48165072023854544,0.541806304624415,1.2675482357112866,-1.4401894413789778,1.4463940554556578
1,0,1,0,-1.6410875120203747,-0.5358643486472572,0.8055784357759153,-0.9076415523847948,-1.2171133287615057,0.48165072023854544,-1.5168800137944658,0.39156465885483427,-0.7424232391604808,0.34249046844106656
0,0,1,0,1.319109193441658,1.5948090058149975,1.3388974928933701,-0.9076415523847948,0.5048919467924073,-1.5364388896994936,-0.8834380696655793,-1.3604024948580704,1.35087536749501,1.0433816347995373
0,0,1,0,1.5468166323233528,-1.6012010258783844,0.8055784357759153,0.869724411815195,0.5048919467924073,-1.5364388896994936,0.6932815521334963,-1.3604024948580704,1.35087536749501,0.990814797322652
0,0,0,0,-0.04713543984851099,0.5294723285838702,1.567462803086565,1.4621797332151916,0.5048919467924073,-0.527394084730474,-0.11229135507389165,-1.3604024948580704,-0.04465703694198385,-1.094336422593798
0,0,1,0,-1.185672634256985,-1.2460888001346755,-0.9467556090385788,-1.5000968737847915,-0.872712273650723,-0.19104581640746757,-0.38081565747635443,-1.3604024948580704,0.6531091652765132,0.5702800975075697
0,0,0,0,0.8636943156782683,-0.18075212290354806,0.7293899990448504,0.2772690904151984,0.5048919467924073,-0.19104581640746757,-1.2414704728688628,-0.48441891800161807,0.6531091652765132,-1.4447820057730332
0,0,1,0,0.8636943156782683,-1.6012010258783844,-0.10868280499686422,-0.9076415523847948,-1.5615143838722882,-0.527394084730474,-0.24311088701355293,-1.3604024948580704,-0.7424232391604808,0.009567164420793159
1,0,0,0,1.091401754559963,-0.8909765743909663,-1.5562631028870986,0.869724411815195,1.5380951121247552,0.817998988561552,0.8860682307814184,1.2675482357112866,0.6531091652765132,-1.21699237670653
0,0,0,0,-1.4133800731386799,-1.2460888001346755,-0.18487124172792918,-0.3151862309847982,-1.5615143838722882,0.48165072023854544,-0.855897115573019,-1.3604024948580704,1.35087536749501,-0.32335613959948045
0,0,0,0,-1.185672634256985,-1.6012010258783844,-0.8324729539419814,-0.9076415523847948,-0.18391016342915784,1.1543472568845583,-1.7440928850580881,0.39156465885483427,-1.4401894413789778,1.1485153097533076
0,0,0,0,-0.7302577564935954,0.5294723285838702,0.386542033755058,0.2772690904151984,-1.2171133287615057,0.48165072023854544,0.5349210661012748,1.2675482357112866,-0.7424232391604808,1.6741836845221605
0,1,1,0,0.6359868767965734,-0.18075212290354806,1.4531801479899675,-1.5000968737847915,1.1936940570139725,1.4906955252075649,1.5814773216185656,0.39156465885483427,0.6531091652765132,-0.6562794436197539
1,1,0,0,-0.04713543984851099,-1.6012010258783844,0.31035359702399307,-0.9076415523847948,0.5048919467924073,-1.5364388896994936,0.3214786718839326,0.39156465885483427,1.35087536749501,0.07965628105664027
0,1,0,0,0.40827943791487864,0.17436010284016104,-1.1753209192317737,-0.9076415523847948,-0.5283112185399405,0.48165072023854544,-1.351634289239104,-0.48441891800161807,-0.04465703694198385,0.009567164420793159
1,1,0,0,-0.2748428787302058,-0.18075212290354806,-1.2515093559628385,1.4621797332151916,-0.5283112185399405,-1.5364388896994936,-0.6631104369250971,-0.48441891800161807,0.6531091652765132,1.56905000956839
1,0,1,0,-0.2748428787302058,-0.8909765743909663,-0.29915389682452664,0.869724411815195,-1.2171133287615057,0.48165072023854544,1.2234449184152816,0.39156465885483427,-1.4401894413789778,-0.09556651053297752
0,1,1,0,0.8636943156782683,0.5294723285838702,-0.7181902988453839,-0.3151862309847982,-0.18391016342915784,1.4906955252075649,-0.9660609319432601,0.39156465885483427,-1.4401894413789778,0.6754137724613399
0,0,1,0,-0.2748428787302058,1.5948090058149975,0.15797672356186312,-0.3151862309847982,-0.5283112185399405,0.817998988561552,0.32836391040707286,-1.3604024948580704,0.6531091652765132,1.4463940554556578
1,0,1,0,1.5468166323233528,1.2396967800712884,0.08178828683079818,-1.5000968737847915,-1.5615143838722882,1.1543472568845583,-0.38081565747635443,1.2675482357112866,0.6531091652765132,-0.46353437287117444
1,1,0,1,-0.04713543984851099,1.2396967800712884,-1.441980447790501,0.2772690904151984,0.8492930019031899,-0.8637423530534806,-1.0486837942209408,-1.3604024948580704,1.35087536749501,1.3763049388198108
1,0,0,0,-1.6410875120203747,1.2396967800712884,0.4246362521205905,-1.5000968737847915,-0.872712273650723,-0.527394084730474,1.0375434782905,-0.48441891800161807,0.6531091652765132,1.428871776296696
1,1,1,0,-0.9579651953752902,-1.2460888001346755,-0.07058858663133175,-0.9076415523847948,0.16049089168162475,-0.527394084730474,0.7896748914574574,-0.48441891800161807,-0.04465703694198385,1.4814386137735813
0,1,0,0,1.091401754559963,-0.8909765743909663,-0.9467556090385788,-0.9076415523847948,-0.5283112185399405,1.1543472568845583,0.5142653505318547,-1.3604024948580704,1.35087536749501,-0.8315022352093714
0,1,0,0,-0.5025503176119006,0.5294723285838702,-0.565813425383254,-0.3151862309847982,1.1936940570139725,0.48165072023854544,-0.95229045489698,1.2675482357112866,-0.7424232391604808,-0.37592297707636557
0,1,0,0,0.18057199903318383,-0.18075212290354806,0.8436726541414478,0.2772690904151984,0.5048919467924073,-0.8637423530534806,-1.4273719129936449,0.39156465885483427,-0.04465703694198385,1.27117126386604
1,0,0,1,1.091401754559963,-1.2460888001346755,1.5293685847210323,0.869724411815195,1.1936940570139725,1.4906955252075649,0.21820009403683163,-1.3604024948580704,1.35087536749501,-0.5161012103480598
0,0,0,0,-1.4133800731386799,-0.8909765743909663,0.8436726541414478,0.2772690904151984,1.5380951121247552,-0.19104581640746757,0.14246247028229095,-0.48441891800161807,1.35087536749501,0.32496818928210475
0,0,1,0,-1.6410875120203747,1.5948090058149975,-0.18487124172792918,-0.9076415523847948,-0.872712273650723,0.48165072023854544,-1.1175361794523417,1.2675482357112866,-1.4401894413789778,-1.3571706099782244
0,0,0,0,1.091401754559963,0.17436010284016104,0.2341651602929281,0.869724411815195,-1.5615143838722882,0.817998988561552,-1.5719619219795864,-0.48441891800161807,1.35087536749501,-1.5849602390447273
0,1,0,0,0.40827943791487864,0.5294723285838702,0.462730470486123,0.2772690904151984,-0.18391016342915784,-1.5364388896994936,-1.4893390597019054,1.2675482357112866,-0.04465703694198385,-0.3408784187584422
0,1,0,1,0.8636943156782683,1.2396967800712884,1.03414374596911,0.2772690904151984,-0.872712273650723,-1.200090621376487,1.650329706849966,1.2675482357112866,0.6531091652765132,0.25487907264625764
1,1,1,0,1.319109193441658,-1.6012010258783844,-0.29915389682452664,0.869724411815195,0.16049089168162475,0.48165072023854544,0.9342649004433988,1.2675482357112866,-0.04465703694198385,-0.39344525623532733
0,0,0,0,-1.4133800731386799,0.5294723285838702,-1.2134151375973061,-0.9076415523847948,0.8492930019031899,-1.200090621376487,1.4093463585400638,-1.3604024948580704,-0.7424232391604808,0.25487907264625764
1,0,1,0,-0.2748428787302058,0.8845845543275793,0.9198610908725128,0.2772690904151984,-0.5283112185399405,0.48165072023854544,-1.0899952253597813,-1.3604024948580704,1.35087536749501,0.027089443579754936
0,0,1,0,-1.185672634256985,-0.8909765743909663,-0.6800960804798514,0.869724411815195,-0.18391016342915784,1.1543472568845583,1.5401658904797249,-1.3604024948580704,1.35087536749501,0.622846934984455
0,0,0,0,0.40827943791487864,-0.5358643486472572,-1.670545757983696,1.4621797332151916,-0.18391016342915784,-1.200090621376487,-1.2758966654845632,1.2675482357112866,1.35087536749501,0.5001909808717225
1,1,1,0,-1.4133800731386799,1.5948090058149975,1.3769917112589025,1.4621797332151916,-0.5283112185399405,0.48165072023854544,-0.009012777226790688,1.2675482357112866,1.35087536749501,-0.2883115812815569
1,0,1,0,1.319109193441658,0.17436010284016104,-1.4038862294249685,-0.9076415523847948,-0.5283112185399405,-0.527394084730474,1.0926253864756206,-0.48441891800161807,-1.4401894413789778,-0.2883115812815569
0,0,1,1,0.6359868767965734,1.5948090058149975,-0.6800960804798514,0.869724411815195,-0.5283112185399405,-1.200090621376487,-0.559831859077996,0.39156465885483427,-1.4401894413789778,-1.2870814933423773
1,0,1,0,-0.2748428787302058,0.5294723285838702,1.2246148377967725,1.4621797332151916,-0.5283112185399405,0.48165072023854544,-0.30507803372181347,-1.3604024948580704,0.6531091652765132,0.027089443579754936
0,1,0,0,1.091401754559963,-0.5358643486472572,-0.45153077028665656,0.869724411815195,-0.5283112185399405,-0.19104581640746757,-1.3240933351465436,1.2675482357112866,1.35087536749501,0.27240135180521946
0,1,0,0,1.091401754559963,0.8845845543275793,-1.5562631028870986,0.2772690904151984,-0.18391016342915784,-1.5364388896994936,-1.344749050715964,-0.48441891800161807,-0.7424232391604808,-0.11308878969193929
0,0,0,0,-1.4133800731386799,-0.18075212290354806,-1.3276977926939035,-0.9076415523847948,-1.2171133287615057,-0.19104581640746757,0.3696753415459133,-0.48441891800161807,0.6531091652765132,-0.638757164460792
0,0,0,0,-1.185672634256985,-1.6012010258783844,-0.3372481151900591,1.4621797332151916,-1.2171133287615057,-0.8637423530534806,0.5624620201938351,-0.48441891800161807,1.35087536749501,0.7455028890971871
0,0,1,0,0.6359868767965734,-0.5358643486472572,1.1484264010657077,0.2772690904151984,1.1936940570139725,0.48165072023854544,0.9136091848739787,-1.3604024948580704,-1.4401894413789778,-1.5148711224088802
0,0,0,0,-0.2748428787302058,-0.8909765743909663,-1.0610382641351763,-1.5000968737847915,-1.2171133287615057,0.14530245191553892,0.14934770880543088,-1.3604024948580704,-0.7424232391604808,1.428871776296696
0,1,1,0,1.319109193441658,1.2396967800712884,0.7674842174103829,-1.5000968737847915,0.16049089168162475,0.817998988561552,0.4591834423467341,0.39156465885483427,0.6531091652765132,-1.7076161931574596
0,1,1,0,-0.9579651953752902,0.8845845543275793,-1.4800746661560336,-0.9076415523847948,-1.2171133287615057,-0.19104581640746757,-1.7165519309655277,-0.48441891800161807,-0.7424232391604808,1.5865722887273517
0,0,1,0,1.091401754559963,-1.6012010258783844,-1.4800746661560336,1.4621797332151916,-0.18391016342915784,-1.200090621376487,-1.2070442802531625,-1.3604024948580704,1.35087536749501,-0.16565562716882443
1,0,1,0,1.319109193441658,0.17436010284016104,1.415085929624435,1.4621797332151916,-0.5283112185399405,1.1543472568845583,1.6227887527574056,-0.48441891800161807,-0.04465703694198385,-0.32335613959948045
0,1,0,0,-1.6410875120203747,1.2396967800712884,0.0055998500997332164,1.4621797332151916,0.5048919467924073,0.817998988561552,-1.5031095367481855,1.2675482357112866,-0.7424232391604808,-0.8840690726862568
0,0,0,0,1.091401754559963,0.5294723285838702,-1.6324515396181634,0.869724411815195,0.5048919467924073,0.14530245191553892,0.5693472587169753,-0.48441891800161807,-0.7424232391604808,-1.7426607514753831
1,1,0,0,1.319109193441658,-0.5358643486472572,0.15797672356186312,0.2772690904151984,0.16049089168162475,1.4906955252075649,-1.158847610591182,0.39156465885483427,-1.4401894413789778,-0.8139799560504096
0,0,0,0,-0.7302577564935954,-1.6012010258783844,1.4531801479899675,1.4621797332151916,1.5380951121247552,0.48165072023854544,0.7001667906566366,-1.3604024948580704,1.35087536749501,-1.3922151682961479
0,0,0,0,0.8636943156782683,-1.2460888001346755,0.7674842174103829,0.2772690904151984,-0.18391016342915784,1.1543472568845583,0.665740598040936,1.2675482357112866,-0.7424232391604808,0.5352355391896461
0,0,0,0,0.18057199903318383,-0.18075212290354806,-0.07058858663133175,-0.9076415523847948,-1.5615143838722882,0.48165072023854544,-0.9591756934201201,-1.3604024948580704,1.35087536749501,-0.6562794436197539
0,0,1,0,-0.04713543984851099,-0.18075212290354806,-1.4800746661560336,1.4621797332151916,-0.872712273650723,-0.8637423530534806,-0.8352414000035988,1.2675482357112866,-1.4401894413789778,0.9032034015278431
1,1,0,0,0.8636943156782683,0.8845845543275793,1.5293685847210323,-0.9076415523847948,1.1936940570139725,0.14530245191553892,0.4867243964392944,-0.48441891800161807,1.35087536749501,-1.0592918642758746
1,0,0,1,1.5468166323233528,0.17436010284016104,-1.1753209192317737,1.4621797332151916,-1.5615143838722882,0.48165072023854544,-0.4221270886151947,-0.48441891800161807,-1.4401894413789778,1.3763049388198108
0,0,1,0,0.18057199903318383,0.8845845543275793,1.1484264010657077,-1.5000968737847915,-0.18391016342915784,-1.200090621376487,-1.0968804638829215,0.39156465885483427,-1.4401894413789778,0.062134001897678495
1,0,0,0,0.40827943791487864,-1.2460888001346755,0.7674842174103829,-0.3151862309847982,-1.2171133287615057,-0.8637423530534806,0.7552486988417572,0.39156465885483427,0.6531091652765132,-1.3746928891371861
1,0,0,0,1.319109193441658,-0.8909765743909663,-1.441980447790501,-0.9076415523847948,-0.5283112185399405,-0.527394084730474,-1.2345852343457229,1.2675482357112866,1.35087536749501,-0.37592297707636557
0,0,1,0,0.18057199903318383,0.17436010284016104,0.5008246888516554,1.4621797332151916,-1.5615143838722882,1.4906955252075649,1.1821334872764415,0.39156465885483427,-0.04465703694198385,-1.0592918642758746
1,0,0,0,1.5468166323233528,1.5948090058149975,1.18652061943124,-0.3151862309847982,-0.872712273650723,0.14530245191553892,0.004757699819489462,0.39156465885483427,0.6531091652765132,-1.0768141434348362
0,1,1,0,-0.2748428787302058,-0.8909765743909663,1.1484264010657077,-0.9076415523847948,1.5380951121247552,-1.5364388896994936,-1.3998309589010847,0.39156465885483427,-1.4401894413789778,-0.00795511473816862
1,0,0,0,-0.9579651953752902,0.17436010284016104,0.9198610908725128,0.869724411815195,0.5048919467924073,1.1543472568845583,0.6244291669020959,0.39156465885483427,-0.04465703694198385,0.5702800975075697
1,0,1,0,-0.7302577564935954,0.17436010284016104,-1.2134151375973061,1.4621797332151916,1.5380951121247552,-0.19104581640746757,0.02541341538890984,-0.48441891800161807,-0.7424232391604808,1.4113494971377343
0,1,0,0,-1.6410875120203747,-1.2460888001346755,0.9198610908725128,0.869724411815195,-0.872712273650723,0.48165072023854544,-0.7388480606796378,0.39156465885483427,-0.7424232391604808,-0.0254773938971304
0,0,0,0,1.319109193441658,0.5294723285838702,-0.22296546009346166,-1.5000968737847915,-0.5283112185399405,1.1543472568845583,-0.3119632722449537,-0.48441891800161807,0.6531091652765132,1.6040945678863134
0,1,0,0,-1.6410875120203747,-1.2460888001346755,-0.9467556090385788,1.4621797332151916,-1.2171133287615057,1.1543472568845583,-0.7388480606796378,-0.48441891800161807,-0.04465703694198385,1.5164831720915044
0,0,1,0,-1.185672634256985,0.17436010284016104,-0.8705671723075138,-1.5000968737847915,-0.872712273650723,-1.5364388896994936,-0.855897115573019,-1.3604024948580704,1.35087536749501,1.2536489847070782
1,1,0,0,1.091401754559963,-1.6012010258783844,-0.10868280499686422,-0.3151862309847982,1.1936940570139725,-1.5364388896994936,-1.2001590417300225,-0.48441891800161807,-0.04465703694198385,-0.0254773938971304
1,1,0,0,1.319109193441658,-0.8909765743909663,-1.7467341947147608,-0.9076415523847948,-0.872712273650723,-0.8637423530534806,-0.5185204279391556,-0.48441891800161807,0.6531091652765132,-1.2870814933423773
0,1,1,0,-0.04713543984851099,-1.2460888001346755,-1.4038862294249685,0.2772690904151984,-0.18391016342915784,0.14530245191553892,-0.9040937852349995,0.39156465885483427,1.35087536749501,-1.0067250267989891
0,1,1,0,1.319109193441658,0.5294723285838702,1.262709056162305,-1.5000968737847915,-1.2171133287615057,-1.200090621376487,0.5900029742863954,-0.48441891800161807,1.35087536749501,0.5001909808717225
0,0,0,0,-1.4133800731386799,-0.5358643486472572,0.9579553092380452,0.2772690904151984,-0.5283112185399405,1.4906955252075649,0.5900029742863954,1.2675482357112866,-0.7424232391604808,-0.30583386044051863
0,1,1,0,-0.9579651953752902,0.8845845543275793,0.3484478153895255,0.2772690904151984,0.5048919467924073,-1.5364388896994936,-0.03655373131935099,0.39156465885483427,-0.04465703694198385,-1.2695592141834156
0,0,0,0,-1.4133800731386799,0.17436010284016104,1.6055570214520973,-0.9076415523847948,0.5048919467924073,-1.5364388896994936,0.9136091848739787,0.39156465885483427,1.35087536749501,-0.09556651053297752
0,0,0,0,1.319109193441658,1.5948090058149975,0.11988250519633066,-0.3151862309847982,-0.872712273650723,-0.19104581640746757,1.1339368176144609,0.39156465885483427,0.6531091652765132,-1.7251384723164214
1,0,0,0,-0.7302577564935954,-0.5358643486472572,-1.3276977926939035,-0.9076415523847948,-0.18391016342915784,-0.527394084730474,0.23197057108311178,-1.3604024948580704,-0.7424232391604808,0.7980697265740724
0,0,1,0,0.18057199903318383,-0.18075212290354806,1.6055570214520973,1.4621797332151916,-1.5615143838722882,-1.5364388896994936,0.36279010302277304,0.39156465885483427,1.35087536749501,-1.5148711224088802
