failed_traditional_credit,external_repayment_loans,credit_card_interest_incidence,default_flag,bnpl_usage_frequency,financial_stress_score,credit_limit_utilisation,payment_delinquency_count,impulsive_buying_score,financial_literacy_assessment,debt_accumulation_metric,return_dispute_incidents,demographic_risk_factor,bnpl_debt_ratio,stress_usage_interaction,adjusted_debt_interaction
0,0,0,0,0.4082794379148786,0.5294723285838702,-1.4800746661560336,0.2772690904151984,-0.872712273650723,1.1543472568845583,0.5762324972401153,0.3915646588548342,-1.4401894413789778,-1.0768141434348362,0.2161726647057044,-0.5701432919764883
0,1,1,0,-1.41338007313868,0.174360102840161,0.6912957806793179,0.2772690904151984,-1.2171133287615057,-0.8637423530534806,-0.6493399598788169,1.2675482357112866,-0.7424232391604808,-1.462304284931995,-0.2464370949046945,-0.2549675255043508
0,1,0,0,-0.5025503176119006,0.8845845543275793,-0.7943787355764489,-0.9076415523847948,0.8492930019031899,-0.1910458164074675,0.1355772317591507,0.3915646588548342,-0.7424232391604808,-0.638757164460792,-0.4445482487319065,-0.565034721648098
0,1,0,0,1.319109193441658,1.5948090058149975,-1.0991324825007087,-0.3151862309847982,1.1936940570139725,1.4906955252075649,0.3765605800690532,1.2675482357112866,0.6531091652765132,-0.5686680478249452,2.103727221354114,-0.9069169239904564
0,0,1,0,-0.2748428787302058,1.2396967800712884,-1.6324515396181634,-0.9076415523847948,1.5380951121247552,-0.8637423530534806,0.4591834423467341,0.3915646588548342,1.35087536749501,1.3412603805018872,-0.3407218317873597,1.6627561749453803
0,1,0,0,0.8636943156782683,-0.8909765743909663,-0.489624988652189,-0.9076415523847948,0.5048919467924073,-1.5364388896994936,-0.8352414000035988,-0.484418918001618,-0.0446570369419838,1.428871776296696,-0.7695314027039734,-1.2730912804887653
0,0,0,0,0.1805719990331838,-0.180752122903548,-0.4515307702866565,0.869724411815195,0.8492930019031899,0.817998988561552,0.2044296169905514,-1.3604024948580704,-1.4401894413789778,-1.0242473059579509,-0.0326387721621854,0.1851348749301395
0,1,0,0,-0.2748428787302058,1.2396967800712884,-1.1372267008662411,-0.9076415523847948,-1.2171133287615057,0.817998988561552,-1.3998309589010849,-0.484418918001618,1.35087536749501,1.1485153097533076,-0.3407218317873597,1.4238107313637538
0,0,0,0,-1.185672634256985,1.2396967800712884,-1.1753209192317735,-0.9076415523847948,-0.1839101634291578,-0.8637423530534806,-1.5719619219795864,-0.484418918001618,-1.4401894413789778,-1.1994700975475685,-1.469874546907027,-1.4869792177215146
0,0,0,1,0.8636943156782683,-0.5358643486472572,1.605557021452097,0.2772690904151984,-1.5615143838722882,-0.1910458164074675,-1.654584784257267,1.2675482357112866,0.6531091652765132,-0.9015913518452184,-0.4628229919012737,0.4831306625025381
0,0,0,0,0.6359868767965734,0.8845845543275793,1.18652061943124,-1.5000968737847915,0.1604908916816247,-0.1910458164074675,-1.248355711392003,-1.3604024948580704,-1.4401894413789778,-0.2707893021225951,0.562584167969286,-0.239536034134792
0,0,0,0,-0.7302577564935954,1.5948090058149975,-0.9086613906730464,-0.9076415523847948,0.8492930019031899,-1.5364388896994936,-1.1863885646837424,-1.3604024948580704,1.35087536749501,-1.7076161931574596,-1.1646216466222414,-2.723321683323039
0,1,0,0,0.4082794379148786,0.8845845543275793,1.262709056162305,-0.3151862309847982,-0.1839101634291578,1.4906955252075649,0.2319705710831117,-1.3604024948580704,-0.0446570369419838,0.4125795850769136,0.3611576846290475,0.3649615283899193
0,0,1,0,-0.2748428787302058,0.5294723285838702,1.18652061943124,-0.3151862309847982,-0.5283112185399405,1.1543472568845583,-0.2224551714441325,1.2675482357112866,0.6531091652765132,-0.2883115812815569,-0.1455216989959763,-0.1526530042988436
0,1,1,0,1.091401754559963,-0.180752122903548,1.0722379643346427,0.869724411815195,0.8492930019031899,0.4816507202385454,1.2991825421698229,0.3915646588548342,-0.7424232391604808,0.3600127476000283,-0.1972731840773704,-0.0650730684010443
0,0,0,0,-0.5025503176119006,-1.6012010258783844,0.2341651602929281,0.869724411815195,0.5048919467924073,-0.8637423530534806,-0.5047499508928754,0.3915646588548342,-1.4401894413789778,-0.9015913518452184,0.8046840841156832,1.4436289974976433
0,1,0,0,-1.6410875120203747,0.8845845543275793,-1.518168884521566,1.4621797332151916,-0.1839101634291578,-1.200090621376487,-1.6958962153961077,-0.484418918001618,-0.7424232391604808,0.3249681892821047,-1.4516806654330991,0.2874618408867511
0,0,0,0,-1.41338007313868,0.174360102840161,-1.0991324825007087,0.2772690904151984,-1.2171133287615057,-0.8637423530534806,0.3008229563145125,-1.3604024948580704,-0.7424232391604808,1.201082147230193,-0.2464370949046945,0.2094208067105379
1,0,0,0,-0.9579651953752902,-1.6012010258783844,0.8436726541414478,1.4621797332151916,-0.872712273650723,0.4816507202385454,1.0168877627210795,0.3915646588548342,-0.7424232391604808,0.5878023766665315,1.5338948535907018,-0.9411897685322028
1,1,1,0,1.319109193441658,-0.5358643486472572,0.615107343948253,1.4621797332151916,-0.5283112185399405,0.817998988561552,1.4093463585400638,-1.3604024948580704,0.6531091652765132,-0.5511457686659833,-0.7068635887382227,0.295339368335889
0,0,1,1,0.6359868767965734,1.5948090058149975,-0.6800960804798514,0.869724411815195,-0.5283112185399405,-1.200090621376487,-0.559831859077996,0.3915646588548342,-1.4401894413789778,-1.287081493342377,1.0142775986953283,-2.052649156800239
1,1,0,0,0.4082794379148786,-1.6012010258783844,0.2722593786584605,-1.5000968737847915,-1.2171133287615057,-1.5364388896994936,0.8034453685037375,0.3915646588548342,-1.4401894413789778,1.3412603805018872,-0.6537374548343539,-2.147627497229654
1,0,1,0,1.5468166323233528,1.2396967800712884,0.0817882868307981,-1.5000968737847915,-1.5615143838722882,1.1543472568845583,-0.3808156574763544,1.2675482357112866,0.6531091652765132,-0.4635343728711744,1.9175835984519745,-0.5746420695007589
0,0,1,0,-1.6410875120203747,0.8845845543275793,0.2722593786584605,-1.5000968737847915,0.5048919467924073,-0.8637423530534806,-0.8696675926192992,0.3915646588548342,-0.0446570369419838,-0.7614131185735245,-1.4516806654330991,-0.6735342841525335
0,0,0,0,-0.9579651953752902,-1.2460888001346755,-1.5562631028870986,0.869724411815195,0.8492930019031899,1.1543472568845583,-1.3791752433316642,0.3915646588548342,-1.4401894413789778,-0.5686680478249452,1.1937097008759754,0.7086108853891142
0,0,1,0,0.1805719990331838,1.5948090058149975,1.5293685847210323,-0.9076415523847948,0.5048919467924073,-0.527394084730474,-1.4893390597019054,0.3915646588548342,-0.0446570369419838,-1.1293809809117217,0.2879778502561386,-1.8011469593541891
1,1,1,0,-0.9579651953752902,-1.2460888001346755,-0.0705885866313317,-0.9076415523847948,0.1604908916816247,-0.527394084730474,0.7896748914574574,-0.484418918001618,-0.0446570369419838,1.481438613773581,1.1937097008759754,-1.8460040647102989
1,1,0,0,-0.5025503176119006,0.5294723285838702,0.2341651602929281,0.869724411815195,0.5048919467924073,0.4816507202385454,-0.6424547213556769,-0.484418918001618,1.35087536749501,0.7104583307792635,-0.2660864868965366,0.3761680267595061
1,1,0,0,-0.2748428787302058,0.174360102840161,0.5008246888516554,-1.5000968737847915,-0.872712273650723,-0.527394084730474,-0.3670451804300743,1.2675482357112866,1.35087536749501,0.9732925181636902,-0.0479216326002845,0.1697033835605803
1,0,0,1,0.6359868767965734,1.2396967800712884,-0.5277192070177215,0.2772690904151984,0.5048919467924073,-1.5364388896994936,-0.7595037762490581,-0.484418918001618,0.6531091652765132,-0.8139799560504096,0.7884308833323073,-1.0090883305582616
0,0,0,0,0.4082794379148786,-0.5358643486472572,-0.7943787355764489,0.869724411815195,0.5048919467924073,0.1453024519155389,0.7001667906566366,-1.3604024948580704,-0.0446570369419838,-1.7076161931574596,-0.2187823950643247,0.915050639085831
0,1,1,1,0.8636943156782683,-0.180752122903548,1.110332182700175,0.2772690904151984,-0.5283112185399405,-0.527394084730474,0.9273796619202588,-0.484418918001618,-1.4401894413789778,1.6216168470452752,-0.1561145810985741,-0.2931106876395917
0,0,0,0,1.5468166323233528,-1.6012010258783844,1.3008032745278375,-0.9076415523847948,-1.5615143838722882,0.1453024519155389,-0.2017994558747124,1.2675482357112866,-0.0446570369419838,-0.0780442313740157,-2.4767643785219,0.1249645033399639
0,0,0,0,-0.0471354398485109,0.174360102840161,1.0722379643346427,0.869724411815195,-1.5615143838722882,1.1543472568845583,-1.3309785736696838,1.2675482357112866,1.35087536749501,-1.2345146558654918,-0.0082185401394026,-0.2152501023543931
0,1,1,0,-1.185672634256985,-1.2460888001346755,-1.1753209192317735,1.4621797332151916,-1.5615143838722882,-0.8637423530534806,-0.5942580516936964,1.2675482357112866,1.35087536749501,0.1847899560104109,1.4774533901738065,-0.2302646945619524
0,1,1,0,-0.9579651953752902,-0.5358643486472572,0.615107343948253,0.2772690904151984,1.1936940570139725,-0.527394084730474,1.0100025241979398,1.2675482357112866,0.6531091652765132,0.3600127476000283,0.5133393954465224,-0.1929179964973985
0,0,1,0,0.4082794379148786,-0.180752122903548,0.9198610908725128,0.869724411815195,1.5380951121247552,1.1543472568845583,1.5195101749103044,1.2675482357112866,-0.0446570369419838,1.2361267055481164,-0.0737973751409816,-0.2234325262055911
0,0,1,0,1.091401754559963,-0.5358643486472572,-0.7562845172109164,0.869724411815195,1.5380951121247552,-1.200090621376487,0.3559048644996331,0.3915646588548342,1.35087536749501,-0.2532670229636333,-0.5848432903197482,0.1357167682942373
1,0,1,0,-0.5025503176119006,1.5948090058149975,-0.4515307702866565,-0.9076415523847948,1.1936940570139725,-0.8637423530534806,0.9067239463508384,0.3915646588548342,-1.4401894413789778,0.6053246558254932,-0.8014717724026464,0.9653772125523604
0,1,0,0,-0.5025503176119006,-1.6012010258783844,1.0722379643346427,0.2772690904151984,1.1936940570139725,0.1453024519155389,1.161477771707021,-0.484418918001618,-1.4401894413789778,-0.8139799560504096,0.8046840841156832,1.3033455406723582
0,0,0,0,-0.0471354398485109,0.8845845543275793,-1.7086399763492284,1.4621797332151916,0.1604908916816247,-0.8637423530534806,-0.5873728131705563,1.2675482357112866,1.35087536749501,1.4463940554556578,-0.0416952820514295,1.2794578409273032
1,0,0,0,0.8636943156782683,-0.180752122903548,0.8436726541414478,0.2772690904151984,-1.2171133287615057,-0.8637423530534806,1.175248248753301,1.2675482357112866,0.6531091652765132,-0.2532670229636333,-0.1561145810985741,0.0457785520621383
0,1,0,0,-0.7302577564935954,0.174360102840161,0.7674842174103829,0.869724411815195,0.8492930019031899,0.4816507202385454,0.1906591399442713,1.2675482357112866,-0.7424232391604808,1.218604426389155,-0.1273278175220485,0.2124759931066884
0,0,0,0,0.1805719990331838,-0.180752122903548,-1.7467341947147608,-0.9076415523847948,-0.872712273650723,1.1543472568845583,0.3972162956384736,0.3915646588548342,-0.0446570369419838,0.1497453976924873,-0.0326387721621854,-0.0270667985279531
1,1,0,0,0.8636943156782683,-0.180752122903548,-1.2515093559628383,0.869724411815195,-1.5615143838722882,-0.527394084730474,0.163118185851711,-1.3604024948580704,-0.0446570369419838,-0.5511457686659833,-0.1561145810985741,0.0996207677156842
0,0,0,0,-0.7302577564935954,-0.5358643486472572,-0.1086828049968642,-1.5000968737847915,0.8492930019031899,-1.200090621376487,0.5073801120087145,-1.3604024948580704,-0.7424232391604808,-0.8315022352093714,0.3913190970280478,0.4455724036692082
0,1,0,0,-1.41338007313868,-0.5358643486472572,1.5293685847210323,-0.9076415523847948,-0.872712273650723,1.1543472568845583,-0.6080285287399766,1.2675482357112866,1.35087536749501,-0.7088462810966392,0.7573799922834714,0.3798454507108811
0,0,1,0,-1.185672634256985,0.174360102840161,-0.8705671723075138,-1.5000968737847915,-0.872712273650723,-1.5364388896994936,-0.855897115573019,-1.3604024948580704,1.35087536749501,1.2536489847070782,-0.2067340024438125,0.2185863658989896
0,0,1,0,-1.6410875120203747,-0.5358643486472572,-0.2229654600934616,-1.5000968737847915,-1.5615143838722882,-1.5364388896994936,-0.8352414000035988,-1.3604024948580704,0.6531091652765132,-1.3396483308192626,0.8794002907019459,0.7178697802108495
0,1,0,0,0.1805719990331838,-0.180752122903548,0.8436726541414478,0.2772690904151984,0.5048919467924073,-0.8637423530534806,-1.4273719129936449,0.3915646588548342,-0.0446570369419838,1.27117126386604,-0.0326387721621854,-0.2297669045177729
0,0,0,0,-1.6410875120203747,-1.6012010258783844,0.1579767235618631,0.869724411815195,1.5380951121247552,0.1453024519155389,0.1700034243748512,1.2675482357112866,-1.4401894413789778,-0.3408784187584422,2.6277110078032297,0.5458148738158192
0,0,0,0,1.319109193441658,1.5948090058149975,1.3008032745278375,-1.5000968737847915,-0.872712273650723,-0.527394084730474,-1.2965523810539834,-1.3604024948580704,-0.7424232391604808,-0.3058338604405186,2.103727221354114,-0.4877465949137062
0,1,1,0,-0.9579651953752902,0.8845845543275793,-1.4800746661560336,-0.9076415523847948,-1.2171133287615057,-0.1910458164074675,-1.7165519309655275,-0.484418918001618,-0.7424232391604808,1.5865722887273517,-0.8474012154123836,1.4034573409323718
0,0,0,0,1.319109193441658,-1.2460888001346755,1.2246148377967725,-0.3151862309847982,0.1604908916816247,-1.5364388896994936,0.1768886628979911,0.3915646588548342,1.35087536749501,-0.0429996730560921,-1.643727192102335,0.0535814110046492
0,0,1,0,-0.2748428787302058,0.174360102840161,1.567462803086565,0.869724411815195,0.1604908916816247,1.1543472568845583,1.3818054044475034,0.3915646588548342,1.35087536749501,-0.4635343728711744,-0.0479216326002845,-0.0808219009237675
0,0,0,0,1.5468166323233528,0.174360102840161,1.3769917112589023,-0.9076415523847948,0.1604908916816247,0.817998988561552,-0.1398323091664519,0.3915646588548342,-1.4401894413789778,-0.6562794436197539,0.2697031070867713,-0.1144289512814239
1,1,0,0,1.5468166323233528,0.8845845543275793,0.0436940684652657,0.2772690904151984,-0.872712273650723,1.4906955252075649,1.2991825421698229,0.3915646588548342,0.6531091652765132,-1.7251384723164214,1.3682901013302402,-1.5260308466873826
0,0,0,0,-1.41338007313868,1.2396967800712884,-1.0229440457696437,0.2772690904151984,0.5048919467924073,1.4906955252075649,-1.6063881145952863,-1.3604024948580704,-0.7424232391604808,1.1835598680712311,-1.7521627256869434,1.4672553574695042
1,0,1,0,0.4082794379148786,-0.5358643486472572,1.605557021452097,-0.9076415523847948,-1.2171133287615057,0.4816507202385454,0.1562329473285711,-1.3604024948580704,-0.0446570369419838,1.130993030594346,-0.2187823950643247,-0.6060588436640265
1,0,0,0,-0.9579651953752902,1.5948090058149975,0.6532015623137853,0.869724411815195,1.1936940570139725,-0.527394084730474,-1.1313066564986218,1.2675482357112866,-0.0446570369419838,-0.1831779063277862,-1.5277715208418363,-0.2921337746778895
1,0,0,0,-1.185672634256985,-0.5358643486472572,0.9198610908725128,-1.5000968737847915,-1.2171133287615057,1.4906955252075649,0.0736100850508902,-1.3604024948580704,-1.4401894413789778,0.1672676768514491,0.6353596938649969,-0.0896327847057417
0,0,0,1,0.8636943156782683,1.5948090058149975,-0.4515307702866565,1.4621797332151916,-1.2171133287615057,-0.8637423530534806,-0.5873728131705563,-1.3604024948580704,-0.7424232391604808,1.2886935430250015,1.3774274729149236,2.0552200681519097
1,0,1,0,-0.0471354398485109,0.8845845543275793,-1.0991324825007087,1.4621797332151916,1.1936940570139725,1.1543472568845583,1.1408220561376008,-1.3604024948580704,1.35087536749501,-0.8315022352093714,-0.0416952820514295,-0.7355340341550678
1,1,0,0,-0.5025503176119006,0.5294723285838702,0.0817882868307981,0.2772690904151984,-0.1839101634291578,1.4906955252075649,0.7277077447491969,-1.3604024948580704,0.6531091652765132,-1.2345146558654918,-0.2660864868965366,-0.6536413495120171
0,1,0,0,1.319109193441658,-1.2460888001346755,-0.9848498274041112,1.4621797332151916,1.1936940570139725,-0.8637423530534806,-1.7027814539192476,-1.3604024948580704,0.6531091652765132,-0.8840690726862568,-1.643727192102335,1.101628570019793
0,1,1,0,0.4082794379148786,-1.2460888001346755,0.2722593786584605,1.4621797332151916,0.8492930019031899,1.1543472568845583,-0.8352414000035988,-0.484418918001618,-0.0446570369419838,-0.2357447438046715,-0.5087524349110109,0.2937588849456196
0,0,0,0,-0.0471354398485109,-0.5358643486472572,0.5008246888516554,-0.3151862309847982,-1.2171133287615057,-0.527394084730474,0.0047576998194894,-1.3604024948580704,-0.0446570369419838,-0.3934452562353273,0.0252582017726243,0.2108332859608968
0,0,0,1,1.319109193441658,-0.180752122903548,-1.5562631028870986,0.869724411815195,-1.5615143838722882,-1.5364388896994936,-0.855897115573019,1.2675482357112866,-0.7424232391604808,1.639139126204237,-0.2384317870561667,-0.2962778767956826
0,0,0,0,-1.6410875120203747,-0.8909765743909663,1.33889749289337,-0.9076415523847948,-0.5283112185399405,-0.8637423530534806,0.1906591399442713,1.2675482357112866,0.6531091652765132,0.0446117227387167,1.4621705297357073,-0.0397479999034213
0,0,1,0,0.8636943156782683,-1.6012010258783844,1.415085929624435,0.2772690904151984,-1.5615143838722882,-1.200090621376487,1.643444468326826,-1.3604024948580704,0.6531091652765132,-1.5499156807268035,-1.3829482243093725,2.4817265780047526
0,0,1,0,-0.9579651953752902,0.8845845543275793,-1.670545757983696,0.869724411815195,-0.1839101634291578,-0.8637423530534806,-0.6493399598788169,0.3915646588548342,-1.4401894413789778,0.0621340018976784,-0.8474012154123836,0.0549627783772469
0,1,0,0,-0.7302577564935954,1.5948090058149975,-1.7467341947147608,0.2772690904151984,-1.2171133287615057,0.817998988561552,-0.5736023361242762,0.3915646588548342,0.6531091652765132,0.8506365640509578,-1.1646216466222414,1.3566028530239935
1,0,1,0,0.8636943156782683,-1.2460888001346755,-0.3372481151900591,0.869724411815195,-0.1839101634291578,-0.527394084730474,0.5762324972401153,0.3915646588548342,1.35087536749501,0.6403692141434164,-1.0762398135066729,-0.7979569056951549
1,1,0,0,1.319109193441658,-0.8909765743909663,0.5008246888516554,-0.3151862309847982,-1.2171133287615057,-1.200090621376487,-1.1313066564986218,-0.484418918001618,-0.7424232391604808,-0.9191136310041804,-1.175295390420279,0.8189087144281473
1,0,1,0,0.6359868767965734,-1.2460888001346755,1.2246148377967725,-0.9076415523847948,1.5380951121247552,0.4816507202385454,0.5555767816706951,0.3915646588548342,1.35087536749501,1.6216168470452752,-0.7924961242088419,-2.0206785912128225
1,1,0,0,-0.9579651953752902,0.8845845543275793,1.567462803086565,-0.9076415523847948,1.1936940570139725,-0.1910458164074675,0.8516420381657179,0.3915646588548342,0.6531091652765132,-1.4097374474551096,-0.8474012154123836,-1.2470319716759777
0,0,0,0,1.319109193441658,-0.5358643486472572,-0.7943787355764489,0.869724411815195,-1.2171133287615057,-1.5364388896994936,1.0650844323830604,0.3915646588548342,-1.4401894413789778,-1.5674379598857655,-0.7068635887382227,0.8399341214191713
0,1,1,0,0.8636943156782683,0.5294723285838702,-0.7181902988453839,-0.3151862309847982,-0.1839101634291578,1.4906955252075649,-0.96606093194326,0.3915646588548342,-1.4401894413789778,0.6754137724613399,0.4573022405068249,0.3576129028627219
0,0,0,0,-1.185672634256985,-0.180752122903548,-0.3372481151900591,-0.3151862309847982,0.1604908916816247,1.1543472568845583,-0.552946620554856,0.3915646588548342,-0.7424232391604808,1.0784261931174604,0.2143128457105921,-0.1949278238007726
0,1,0,1,0.6359868767965734,-0.5358643486472572,1.605557021452097,1.4621797332151916,0.5048919467924073,-1.5364388896994936,0.1011510391434505,-0.484418918001618,-0.0446570369419838,-1.0242473059579509,-0.3408026934827992,0.5488576154608653
0,0,0,0,1.319109193441658,-1.6012010258783844,1.262709056162305,-0.3151862309847982,-1.5615143838722882,0.1453024519155389,0.0391838924351899,1.2675482357112866,-0.0446570369419838,-0.9892027476400274,-2.1121589937843908,1.5839124543229284
1,1,0,0,-1.185672634256985,1.5948090058149975,-0.8324729539419814,-1.5000968737847915,-0.1839101634291578,1.1543472568845583,0.438527726777314,1.2675482357112866,-1.4401894413789778,0.3775350267589901,-1.8909213950614316,0.6020962606858434
0,0,0,0,1.319109193441658,1.5948090058149975,0.1198825051963306,-0.3151862309847982,-0.872712273650723,-0.1910458164074675,1.1339368176144609,0.3915646588548342,0.6531091652765132,-1.7251384723164214,2.103727221354114,-2.751266371928156
0,0,0,0,-0.0471354398485109,0.8845845543275793,1.64365123981763,-0.3151862309847982,0.8492930019031899,-1.5364388896994936,0.4798391579161541,-0.484418918001618,-0.0446570369419838,-1.2695592141834156,-0.0416952820514295,-1.1230324716709084
1,1,0,0,-0.0471354398485109,-1.2460888001346755,-1.4038862294249683,-1.5000968737847915,1.1936940570139725,-0.1910458164074675,0.7759044144111772,-1.3604024948580704,-0.7424232391604808,-1.7426607514753831,0.0587349436846512,2.171510044847752
0,0,1,0,1.319109193441658,-0.5358643486472572,-0.9848498274041112,1.4621797332151916,0.8492930019031899,1.1543472568845583,-0.9247495008044198,1.2675482357112866,0.6531091652765132,1.3237381013429252,-0.7068635887382227,-0.7093440554556836
0,0,1,0,-1.185672634256985,0.174360102840161,-0.7181902988453839,-1.5000968737847915,0.8492930019031899,0.817998988561552,0.638199643948376,1.2675482357112866,0.6531091652765132,0.307445910123143,-0.2067340024438125,0.0536063005068581
0,1,0,0,1.319109193441658,0.174360102840161,-1.213415137597306,0.869724411815195,-0.872712273650723,0.1453024519155389,0.548691543147555,0.3915646588548342,1.35087536749501,-0.2532670229636333,0.2300000146258893,-0.0441596641699605
0,1,0,0,-1.185672634256985,1.2396967800712884,1.567462803086565,-1.5000968737847915,-0.1839101634291578,-1.5364388896994936,-0.7319628221564978,-1.3604024948580704,0.6531091652765132,-1.2695592141834156,-1.469874546907027,-1.5738684699330154
0,0,0,0,0.1805719990331838,0.5294723285838702,1.4531801479899675,1.4621797332151916,-1.5615143838722882,1.4906955252075649,0.941150138966539,-1.3604024948580704,-1.4401894413789778,-0.8490245143683331,0.0956078768051442,-0.4495349866473909
0,0,0,1,0.6359868767965734,0.5294723285838702,1.5293685847210323,0.869724411815195,1.5380951121247552,-1.200090621376487,1.0100025241979398,1.2675482357112866,-0.0446570369419838,0.0621340018976784,0.3367374526062646,0.0328982346689984
0,0,1,0,-0.5025503176119006,1.2396967800712884,1.262709056162305,-1.5000968737847915,0.1604908916816247,1.4906955252075649,-0.5185204279391556,-1.3604024948580704,-0.0446570369419838,1.218604426389155,-0.6230100105672765,1.5106999835752544
1,0,1,0,-1.41338007313868,-0.8909765743909663,0.8436726541414478,0.2772690904151984,0.1604908916816247,1.1543472568845583,0.1493477088054308,-0.484418918001618,-0.0446570369419838,-0.498578931189098,1.2592885358775543,0.4442221481743719
0,0,1,0,-0.2748428787302058,0.174360102840161,-0.9467556090385788,-0.3151862309847982,-1.5615143838722882,1.4906955252075649,-0.2224551714441325,0.3915646588548342,1.35087536749501,-1.2345146558654918,-0.0479216326002845,-0.2152501023543931
0,1,0,0,-1.41338007313868,-0.5358643486472572,1.4912743663555,0.869724411815195,-0.5283112185399405,-0.527394084730474,0.7345929832723368,1.2675482357112866,-0.0446570369419838,1.3062158221839637,0.7573799922834714,-0.699954490747351
0,1,1,0,1.319109193441658,0.8845845543275793,0.9960495276035776,0.869724411815195,-0.872712273650723,1.4906955252075649,-0.4152418500920546,-1.3604024948580704,0.6531091652765132,-1.0067250267989891,1.1668636179900016,-0.8905334091614041
0,0,1,0,-1.6410875120203747,-1.6012010258783844,-1.4038862294249683,-0.3151862309847982,-0.872712273650723,-1.5364388896994936,-1.0831099868366414,-1.3604024948580704,-0.7424232391604808,-0.8840690726862568,2.6277110078032297,1.4155723061325864
1,0,0,0,-1.41338007313868,0.8845845543275793,0.615107343948253,-1.5000968737847915,0.5048919467924073,-1.5364388896994936,1.1959039643227214,-1.3604024948580704,1.35087536749501,-0.130611068850901,-1.2502541820928603,-0.1155365341297231
0,1,0,0,-1.41338007313868,-1.6012010258783844,-1.7086399763492284,-0.3151862309847982,-1.5615143838722882,-1.200090621376487,0.7483634603186169,1.2675482357112866,-0.7424232391604808,1.2536489847070782,2.2631056230657203,-2.0073440404043685
0,1,0,0,-0.5025503176119006,1.5948090058149975,-1.441980447790501,1.4621797332151916,-0.5283112185399405,1.1543472568845583,-1.0486837942209408,1.2675482357112866,-0.7424232391604808,1.2886935430250015,-0.8014717724026464,2.0552200681519097
0,0,0,0,-0.0471354398485109,0.8845845543275793,1.3769917112589023,0.869724411815195,0.5048919467924073,-1.5364388896994936,0.7690191758880374,1.2675482357112866,0.6531091652765132,-0.6037126061428685,-0.0416952820514295,-0.5340348466468308
