failed_traditional_credit,bnpl_usage_frequency,over_indebtedness_flag,financial_stress_score,external_repayment_loans,credit_card_interest_incidence,credit_limit_utilisation,payment_delinquency_count,impulsive_buying_score,financial_literacy_assessment,debt_accumulation_metric,return_dispute_incidents,demographic_risk_factor,bnpl_debt_ratio,default_flag
0,-0.730257756493595,0,1.5948090058149975,1,0,1.64365123981763,-0.3151862309847982,-1.217113328761506,0.8179989885615518,0.9411501389665393,1.2675482357112864,-1.440189441378978,0.7630251682561489,0
1,-0.5025503176119003,0,0.5294723285838703,1,0,0.23416516029292817,0.869724411815195,0.5048919467924075,0.4816507202385453,-0.6424547213556768,-0.48441891800161807,1.3508753674950102,0.7104583307792635,0
1,-0.5025503176119003,0,0.5294723285838703,0,1,0.9198610908725128,-0.3151862309847982,-1.217113328761506,0.14530245191553884,1.0513139553367803,1.2675482357112864,0.6531091652765133,-1.2345146558654918,0
0,-0.04713543984851081,0,0.8845845543275794,0,0,-1.7467341947147608,0.869724411815195,0.16049089168162473,1.1543472568845583,-0.3601599419069339,1.2675482357112864,-1.440189441378978,1.428871776296696,0
0,0.18057199903318397,0,-1.6012010258783844,0,0,0.42463625212059053,-0.3151862309847982,-0.18391016342915792,-0.8637423530534807,-0.6424547213556768,-1.3604024948580702,0.6531091652765133,-1.5499156807268037,0
0,-1.4133800731386794,0,1.5948090058149975,0,1,1.64365123981763,-0.3151862309847982,-0.5283112185399406,0.14530245191553884,0.796560129980598,1.2675482357112864,-0.7424232391604809,-1.5849602390447273,0
0,0.18057199903318397,0,1.5948090058149975,0,1,1.5293685847210323,-0.9076415523847948,0.5048919467924075,-0.5273940847304741,-1.4893390597019054,0.39156465885483405,-0.044657036941983815,-1.1293809809117215,0
0,0.8636943156782683,1,0.8845845543275794,1,0,1.64365123981763,0.869724411815195,0.84929300190319,-1.200090621376487,-1.5995028760721466,-1.3604024948580702,1.3508753674950102,1.4113494971377343,1
0,1.5468166323233525,1,-0.5358643486472571,1,0,-1.5562631028870986,0.869724411815195,-0.5283112185399406,-1.5364388896994936,-0.22245517144413235,1.2675482357112864,-1.440189441378978,0.044611722738716705,0
0,0.6359868767965735,1,-0.5358643486472571,1,1,0.8817668725069803,0.869724411815195,-1.5615143838722885,-1.5364388896994936,-0.2293404099672726,1.2675482357112864,1.3508753674950102,0.990814797322652,0
0,0.4082794379148787,0,-0.5358643486472571,0,0,-0.10868280499686417,-1.5000968737847915,-1.5615143838722885,1.4906955252075649,1.3198382577392433,-1.3604024948580702,1.3508753674950102,-0.9716804684810656,0
0,0.18057199903318397,0,0.17436010284016115,1,1,0.9579553092380452,-0.3151862309847982,-1.5615143838722885,-0.8637423530534807,-1.3309785736696838,1.2675482357112864,1.3508753674950102,-0.06052195221505396,0
0,1.091401754559963,1,0.5294723285838703,1,1,-0.8705671723075138,0.869724411815195,-1.5615143838722885,-0.5273940847304741,-1.3378638121928237,-0.48441891800161807,-1.440189441378978,-0.5161012103480598,0
0,0.4082794379148787,0,0.17436010284016115,1,1,1.4912743663555,1.4621797332151916,-0.18391016342915792,-1.200090621376487,-1.2552409499151431,0.39156465885483405,-1.440189441378978,1.1309930305943459,0
0,1.5468166323233525,1,-1.6012010258783844,0,0,-1.0610382641351763,-1.5000968737847915,-0.5283112185399406,-1.5364388896994936,-1.6614700227804071,0.39156465885483405,1.3508753674950102,-1.6900939139984978,0
1,0.4082794379148787,0,0.8845845543275794,1,0,-1.0991324825007087,-0.9076415523847948,1.1936940570139727,-0.5273940847304741,-1.5168800137944658,-0.48441891800161807,-0.044657036941983815,-0.9191136310041803,0
0,-0.2748428787302056,0,1.5948090058149975,0,1,-0.642001862114319,0.869724411815195,-0.8727122736507231,0.4816507202385453,0.5073801120087148,1.2675482357112864,0.6531091652765133,-1.2345146558654918,0
0,-1.641087512020374,0,0.5294723285838703,0,0,-0.18487124172792913,0.869724411815195,0.5048919467924075,1.4906955252075649,-0.277537079629253,1.2675482357112864,1.3508753674950102,1.2361267055481164,0
0,-0.2748428787302056,0,0.17436010284016115,0,1,-0.5277192070177215,-1.5000968737847915,0.84929300190319,0.14530245191553884,0.8654125152119984,0.39156465885483405,-0.7424232391604809,-0.13061106885090107,0
0,0.4082794379148787,0,0.17436010284016115,1,0,1.03414374596911,-0.3151862309847982,0.16049089168162473,0.14530245191553884,1.6503297068499665,1.2675482357112864,1.3508753674950102,-0.3584006979174038,0
0,-0.730257756493595,0,-0.18075212290354795,1,0,-1.3276977926939035,1.4621797332151916,1.5380951121247555,1.1543472568845583,0.5073801120087148,0.39156465885483405,-1.440189441378978,-0.20070018548674798,0
0,-0.5025503176119003,0,0.17436010284016115,0,1,-0.7562845172109164,-0.9076415523847948,-1.5615143838722885,-1.200090621376487,-1.5926176375490064,0.39156465885483405,0.6531091652765133,1.6216168470452752,0
0,0.4082794379148787,0,1.2396967800712884,0,1,-0.2991538968245266,0.869724411815195,0.84929300190319,-0.5273940847304741,-1.4067161974242246,-0.48441891800161807,-0.7424232391604809,1.201082147230193,0
1,-0.2748428787302056,0,1.5948090058149975,0,1,-1.441980447790501,-0.3151862309847982,1.5380951121247555,-0.19104581640746765,1.2716415880772627,0.39156465885483405,0.6531091652765133,0.6929360516203017,0
1,1.319109193441658,1,1.2396967800712884,0,1,-0.9848498274041113,1.4621797332151916,-0.8727122736507231,-1.5364388896994936,0.05295436948147037,1.2675482357112864,0.6531091652765133,-0.7614131185735245,1
1,1.5468166323233525,1,1.5948090058149975,0,0,1.110332182700175,1.4621797332151916,0.84929300190319,0.8179989885615518,1.0719696709062008,1.2675482357112864,-0.7424232391604809,-1.1994700975475683,1
0,-0.730257756493595,0,0.8845845543275794,0,1,-0.6800960804798514,-0.9076415523847948,-0.5283112185399406,0.8179989885615518,1.182133487276442,-1.3604024948580702,1.3508753674950102,1.4463940554556578,0
0,-0.2748428787302056,0,1.5948090058149975,1,1,-0.5277192070177215,0.2772690904151984,0.84929300190319,0.14530245191553884,1.430002074109484,1.2675482357112864,1.3508753674950102,-0.2883115812815569,0
0,0.18057199903318397,0,1.2396967800712884,0,0,0.5770131255827204,1.4621797332151916,-1.5615143838722885,-0.19104581640746765,1.505739697864025,-1.3604024948580702,1.3508753674950102,-0.7964576768914479,0
0,-1.1856726342569845,0,1.5948090058149975,0,0,-1.2134151375973061,0.2772690904151984,-0.8727122736507231,0.8179989885615518,0.1424624702822912,0.39156465885483405,-0.044657036941983815,-0.13061106885090107,0
0,-0.04713543984851081,0,0.8845845543275794,0,0,-1.7086399763492284,1.4621797332151916,0.16049089168162473,-0.8637423530534807,-0.5873728131705562,1.2675482357112864,1.3508753674950102,1.4463940554556578,0
0,-1.4133800731386794,0,0.8845845543275794,1,0,0.19607094192739566,-0.9076415523847948,1.1936940570139727,-0.8637423530534807,1.5470511290028652,-0.48441891800161807,-0.7424232391604809,-0.4284898145532509,0
0,0.6359868767965735,1,-1.6012010258783844,1,1,-0.10868280499686417,-1.5000968737847915,-1.217113328761506,-1.200090621376487,0.12180675471287113,-0.48441891800161807,-0.044657036941983815,0.20231223516937233,0
1,-0.2748428787302056,0,1.5948090058149975,1,0,0.2722593786584606,-0.9076415523847948,-1.5615143838722885,-0.19104581640746765,-1.544420967887026,-0.48441891800161807,1.3508753674950102,1.0433816347995373,0
0,1.091401754559963,1,-0.18075212290354795,0,0,-1.0991324825007087,-0.9076415523847948,1.5380951121247555,-0.8637423530534807,0.4454129653004542,0.39156465885483405,-0.044657036941983815,-0.2883115812815569,0
0,-1.4133800731386794,0,-0.5358643486472571,0,0,-1.670545757983696,-1.5000968737847915,-0.8727122736507231,-0.8637423530534807,0.25951152517567233,0.39156465885483405,-0.7424232391604809,-0.9541581893221038,0
0,1.5468166323233525,1,-1.2460888001346755,0,0,-1.518168884521566,-1.5000968737847915,-0.5283112185399406,0.14530245191553884,1.3198382577392433,-1.3604024948580702,1.3508753674950102,1.709228242840084,0
0,1.319109193441658,1,0.8845845543275794,1,0,-0.14677702336239665,-0.3151862309847982,-0.18391016342915792,0.8179989885615518,0.48672439643929466,-0.48441891800161807,-1.440189441378978,1.56905000956839,0
0,-0.9579651953752898,0,-0.8909765743909662,1,0,1.3388974928933701,1.4621797332151916,-0.8727122736507231,-1.200090621376487,-0.5598318590779959,-1.3604024948580702,-0.7424232391604809,1.1835598680712311,0
0,-0.2748428787302056,0,-0.5358643486472571,1,1,-0.33724811519005904,-0.3151862309847982,1.5380951121247555,-0.5273940847304741,1.5608216060491455,-1.3604024948580702,0.6531091652765133,0.6403692141434164,0
1,-1.1856726342569845,0,0.5294723285838703,1,0,-0.37534233355559155,-1.5000968737847915,-1.217113328761506,0.4816507202385453,0.9962320471516597,1.2675482357112864,0.6531091652765133,-0.7438908394145627,0
1,-1.4133800731386794,0,1.5948090058149975,1,0,0.42463625212059053,0.2772690904151984,-1.217113328761506,-1.5364388896994936,0.40410153416161376,1.2675482357112864,-0.7424232391604809,1.428871776296696,1
1,0.6359868767965735,1,1.2396967800712884,0,0,-0.5277192070177215,0.2772690904151984,0.5048919467924075,-1.5364388896994936,-0.759503776249058,-0.48441891800161807,0.6531091652765133,-0.8139799560504096,1
1,0.4082794379148787,0,-1.2460888001346755,1,1,0.46273047048612304,-0.9076415523847948,1.1936940570139727,1.4906955252075649,-0.477208996800315,0.39156465885483405,-0.7424232391604809,1.0258593556405755,0
0,-0.2748428787302056,0,-0.8909765743909662,0,0,-1.3657920110594362,0.869724411815195,1.5380951121247555,0.4816507202385453,0.5418063046244154,1.2675482357112864,-1.440189441378978,1.4463940554556578,0
1,-1.641087512020374,0,-0.5358643486472571,0,1,0.8055784357759153,-0.9076415523847948,-1.217113328761506,0.4816507202385453,-1.5168800137944658,0.39156465885483405,-0.7424232391604809,0.34249046844106656,0
0,1.319109193441658,1,1.5948090058149975,0,1,1.3388974928933701,-0.9076415523847948,0.5048919467924075,-1.5364388896994936,-0.8834380696655791,-1.3604024948580702,1.3508753674950102,1.0433816347995373,0
0,1.5468166323233525,1,-1.6012010258783844,0,1,0.8055784357759153,0.869724411815195,0.5048919467924075,-1.5364388896994936,0.6932815521334966,-1.3604024948580702,1.3508753674950102,0.990814797322652,0
0,-0.04713543984851081,0,0.5294723285838703,0,0,1.567462803086565,1.4621797332151916,0.5048919467924075,-0.5273940847304741,-0.11229135507389144,-1.3604024948580702,-0.044657036941983815,-1.094336422593798,0
0,-1.1856726342569845,0,-1.2460888001346755,0,1,-0.9467556090385788,-1.5000968737847915,-0.8727122736507231,-0.19104581640746765,-0.38081565747635426,-1.3604024948580702,0.6531091652765133,0.5702800975075697,0
0,0.8636943156782683,1,-0.18075212290354795,0,0,0.7293899990448504,0.2772690904151984,0.5048919467924075,-0.19104581640746765,-1.2414704728688628,-0.48441891800161807,0.6531091652765133,-1.4447820057730332,0
0,0.8636943156782683,1,-1.6012010258783844,0,1,-0.10868280499686417,-0.9076415523847948,-1.5615143838722885,-0.5273940847304741,-0.24311088701355274,-1.3604024948580702,-0.7424232391604809,0.009567164420793155,0
1,1.091401754559963,1,-0.8909765743909662,0,0,-1.5562631028870986,0.869724411815195,1.5380951121247555,0.8179989885615518,0.8860682307814187,1.2675482357112864,0.6531091652765133,-1.21699237670653,0
0,-1.4133800731386794,0,-1.2460888001346755,0,0,-0.18487124172792913,-0.3151862309847982,-1.5615143838722885,0.4816507202385453,-0.8558971155730188,-1.3604024948580702,1.3508753674950102,-0.32335613959948045,0
0,-1.1856726342569845,0,-1.6012010258783844,0,0,-0.8324729539419814,-0.9076415523847948,-0.18391016342915792,1.1543472568845583,-1.7440928850580881,0.39156465885483405,-1.440189441378978,1.1485153097533076,0
0,-0.730257756493595,0,0.5294723285838703,0,0,0.3865420337550581,0.2772690904151984,-1.217113328761506,0.4816507202385453,0.5349210661012751,1.2675482357112864,-0.7424232391604809,1.6741836845221605,0
0,0.6359868767965735,1,-0.18075212290354795,1,1,1.4531801479899675,-1.5000968737847915,1.1936940570139727,1.4906955252075649,1.581477321618566,0.39156465885483405,0.6531091652765133,-0.6562794436197539,0
1,-0.04713543984851081,0,-1.6012010258783844,1,0,0.3103535970239931,-0.9076415523847948,0.5048919467924075,-1.5364388896994936,0.32147867188393286,0.39156465885483405,1.3508753674950102,0.07965628105664027,0
0,0.4082794379148787,0,0.17436010284016115,1,0,-1.1753209192317737,-0.9076415523847948,-0.5283112185399406,0.4816507202385453,-1.351634289239104,-0.48441891800161807,-0.044657036941983815,0.009567164420793155,0
1,-0.2748428787302056,0,-0.18075212290354795,1,0,-1.2515093559628385,1.4621797332151916,-0.5283112185399406,-1.5364388896994936,-0.663110436925097,-0.48441891800161807,0.6531091652765133,1.56905000956839,0
1,-0.2748428787302056,0,-0.8909765743909662,0,1,-0.2991538968245266,0.869724411815195,-1.217113328761506,0.4816507202385453,1.223444918415282,0.39156465885483405,-1.440189441378978,-0.09556651053297752,0
0,0.8636943156782683,1,0.5294723285838703,1,1,-0.7181902988453839,-0.3151862309847982,-0.18391016342915792,1.4906955252075649,-0.96606093194326,0.39156465885483405,-1.440189441378978,0.6754137724613399,0
0,-0.2748428787302056,0,1.5948090058149975,0,1,0.15797672356186318,-0.3151862309847982,-0.5283112185399406,0.8179989885615518,0.32836391040707313,-1.3604024948580702,0.6531091652765133,1.4463940554556578,0
1,1.5468166323233525,1,1.2396967800712884,0,1,0.08178828683079824,-1.5000968737847915,-1.5615143838722885,1.1543472568845583,-0.38081565747635426,1.2675482357112864,0.6531091652765133,-0.46353437287117444,0
1,-0.04713543984851081,0,1.2396967800712884,1,0,-1.441980447790501,0.2772690904151984,0.84929300190319,-0.8637423530534807,-1.0486837942209408,-1.3604024948580702,1.3508753674950102,1.3763049388198108,1
1,-1.641087512020374,0,1.2396967800712884,0,0,0.42463625212059053,-1.5000968737847915,-0.8727122736507231,-0.5273940847304741,1.0375434782905004,-0.48441891800161807,0.6531091652765133,1.428871776296696,0
1,-0.9579651953752898,0,-1.2460888001346755,1,1,-0.07058858663133169,-0.9076415523847948,0.16049089168162473,-0.5273940847304741,0.7896748914574577,-0.48441891800161807,-0.044657036941983815,1.4814386137735813,0
0,1.091401754559963,1,-0.8909765743909662,1,0,-0.9467556090385788,-0.9076415523847948,-0.5283112185399406,1.1543472568845583,0.5142653505318551,-1.3604024948580702,1.3508753674950102,-0.8315022352093714,0
0,-0.5025503176119003,0,0.5294723285838703,1,0,-0.565813425383254,-0.3151862309847982,1.1936940570139727,0.4816507202385453,-0.9522904548969799,1.2675482357112864,-0.7424232391604809,-0.37592297707636557,0
0,0.18057199903318397,0,-0.18075212290354795,1,0,0.8436726541414478,0.2772690904151984,0.5048919467924075,-0.8637423530534807,-1.4273719129936449,0.39156465885483405,-0.044657036941983815,1.27117126386604,0
1,1.091401754559963,1,-1.2460888001346755,0,0,1.5293685847210323,0.869724411815195,1.1936940570139727,1.4906955252075649,0.21820009403683188,-1.3604024948580702,1.3508753674950102,-0.5161012103480598,1
0,-1.4133800731386794,0,-0.8909765743909662,0,0,0.8436726541414478,0.2772690904151984,1.5380951121247555,-0.19104581640746765,0.1424624702822912,-0.48441891800161807,1.3508753674950102,0.32496818928210475,0
0,-1.641087512020374,0,1.5948090058149975,0,1,-0.18487124172792913,-0.9076415523847948,-0.8727122736507231,0.4816507202385453,-1.1175361794523417,1.2675482357112864,-1.440189441378978,-1.3571706099782244,0
0,1.091401754559963,1,0.17436010284016115,0,0,0.23416516029292817,0.869724411815195,-1.5615143838722885,0.8179989885615518,-1.5719619219795864,-0.48441891800161807,1.3508753674950102,-1.5849602390447273,0
0,0.4082794379148787,0,0.5294723285838703,1,0,0.46273047048612304,0.2772690904151984,-0.18391016342915792,-1.5364388896994936,-1.4893390597019054,1.2675482357112864,-0.044657036941983815,-0.3408784187584422,0
0,0.8636943156782683,1,1.2396967800712884,1,0,1.03414374596911,0.2772690904151984,-0.8727122736507231,-1.200090621376487,1.6503297068499665,1.2675482357112864,0.6531091652765133,0.25487907264625764,1
1,1.319109193441658,1,-1.6012010258783844,1,1,-0.2991538968245266,0.869724411815195,0.16049089168162473,0.4816507202385453,0.9342649004433992,1.2675482357112864,-0.044657036941983815,-0.39344525623532733,0
0,-1.4133800731386794,0,0.5294723285838703,0,0,-1.2134151375973061,-0.9076415523847948,0.84929300190319,-1.200090621376487,1.4093463585400643,-1.3604024948580702,-0.7424232391604809,0.25487907264625764,0
1,-0.2748428787302056,0,0.8845845543275794,0,1,0.9198610908725128,0.2772690904151984,-0.5283112185399406,0.4816507202385453,-1.0899952253597813,-1.3604024948580702,1.3508753674950102,0.027089443579754933,0
0,-1.1856726342569845,0,-0.8909765743909662,0,1,-0.6800960804798514,0.869724411815195,-0.18391016342915792,1.1543472568845583,1.5401658904797253,-1.3604024948580702,1.3508753674950102,0.622846934984455,0
0,0.4082794379148787,0,-0.5358643486472571,0,0,-1.670545757983696,1.4621797332151916,-0.18391016342915792,-1.200090621376487,-1.2758966654845632,1.2675482357112864,1.3508753674950102,0.5001909808717225,0
1,-1.4133800731386794,0,1.5948090058149975,1,1,1.3769917112589025,1.4621797332151916,-0.5283112185399406,0.4816507202385453,-0.009012777226790466,1.2675482357112864,1.3508753674950102,-0.2883115812815569,0
1,1.319109193441658,1,0.17436010284016115,0,1,-1.4038862294249685,-0.9076415523847948,-0.5283112185399406,-0.5273940847304741,1.092625386475621,-0.48441891800161807,-1.440189441378978,-0.2883115812815569,0
0,0.6359868767965735,1,1.5948090058149975,0,1,-0.6800960804798514,0.869724411815195,-0.5283112185399406,-1.200090621376487,-0.5598318590779959,0.39156465885483405,-1.440189441378978,-1.2870814933423773,1
1,-0.2748428787302056,0,0.5294723285838703,0,1,1.2246148377967725,1.4621797332151916,-0.5283112185399406,0.4816507202385453,-0.3050780337218133,-1.3604024948580702,0.6531091652765133,0.027089443579754933,0
0,1.091401754559963,1,-0.5358643486472571,1,0,-0.4515307702866565,0.869724411815195,-0.5283112185399406,-0.19104581640746765,-1.3240933351465436,1.2675482357112864,1.3508753674950102,0.27240135180521946,0
0,1.091401754559963,1,0.8845845543275794,1,0,-1.5562631028870986,0.2772690904151984,-0.18391016342915792,-1.5364388896994936,-1.344749050715964,-0.48441891800161807,-0.7424232391604809,-0.11308878969193929,0
0,-1.4133800731386794,0,-0.18075212290354795,0,0,-1.3276977926939035,-0.9076415523847948,-1.217113328761506,-0.19104581640746765,0.3696753415459136,-0.48441891800161807,0.6531091652765133,-0.638757164460792,0
0,-1.1856726342569845,0,-1.6012010258783844,0,0,-0.33724811519005904,1.4621797332151916,-1.217113328761506,-0.8637423530534807,0.5624620201938354,-0.48441891800161807,1.3508753674950102,0.7455028890971871,0
0,0.6359868767965735,1,-0.5358643486472571,0,1,1.1484264010657077,0.2772690904151984,1.1936940570139727,0.4816507202385453,0.913609184873979,-1.3604024948580702,-1.440189441378978,-1.5148711224088802,0
0,-0.2748428787302056,0,-0.8909765743909662,0,0,-1.0610382641351763,-1.5000968737847915,-1.217113328761506,0.14530245191553884,0.14934770880543113,-1.3604024948580702,-0.7424232391604809,1.428871776296696,0
0,1.319109193441658,1,1.2396967800712884,1,1,0.7674842174103829,-1.5000968737847915,0.16049089168162473,0.8179989885615518,0.45918344234673436,0.39156465885483405,0.6531091652765133,-1.7076161931574596,0
0,-0.9579651953752898,0,0.8845845543275794,1,1,-1.4800746661560336,-0.9076415523847948,-1.217113328761506,-0.19104581640746765,-1.7165519309655277,-0.48441891800161807,-0.7424232391604809,1.5865722887273517,0
0,1.091401754559963,1,-1.6012010258783844,0,1,-1.4800746661560336,1.4621797332151916,-0.18391016342915792,-1.200090621376487,-1.2070442802531625,-1.3604024948580702,1.3508753674950102,-0.16565562716882443,0
1,1.319109193441658,1,0.17436010284016115,0,1,1.415085929624435,1.4621797332151916,-0.5283112185399406,1.1543472568845583,1.622788752757406,-0.48441891800161807,-0.044657036941983815,-0.32335613959948045,0
0,-1.641087512020374,0,1.2396967800712884,1,0,0.005599850099733266,1.4621797332151916,0.5048919467924075,0.8179989885615518,-1.5031095367481855,1.2675482357112864,-0.7424232391604809,-0.8840690726862568,0
0,1.091401754559963,1,0.5294723285838703,0,0,-1.6324515396181634,0.869724411815195,0.5048919467924075,0.14530245191553884,0.5693472587169757,-0.48441891800161807,-0.7424232391604809,-1.7426607514753831,0
1,1.319109193441658,1,-0.5358643486472571,1,0,0.15797672356186318,0.2772690904151984,0.16049089168162473,1.4906955252075649,-1.158847610591182,0.39156465885483405,-1.440189441378978,-0.8139799560504096,0
0,-0.730257756493595,0,-1.6012010258783844,0,0,1.4531801479899675,1.4621797332151916,1.5380951121247555,0.4816507202385453,0.7001667906566369,-1.3604024948580702,1.3508753674950102,-1.3922151682961479,0
0,0.8636943156782683,1,-1.2460888001346755,0,0,0.7674842174103829,0.2772690904151984,-0.18391016342915792,1.1543472568845583,0.6657405980409363,1.2675482357112864,-0.7424232391604809,0.5352355391896461,0
0,0.18057199903318397,0,-0.18075212290354795,0,0,-0.07058858663133169,-0.9076415523847948,-1.5615143838722885,0.4816507202385453,-0.95917569342012,-1.3604024948580702,1.3508753674950102,-0.6562794436197539,0
0,-0.04713543984851081,0,-0.18075212290354795,0,1,-1.4800746661560336,1.4621797332151916,-0.8727122736507231,-0.8637423530534807,-0.8352414000035987,1.2675482357112864,-1.440189441378978,0.9032034015278431,0
1,0.8636943156782683,1,0.8845845543275794,1,0,1.5293685847210323,-0.9076415523847948,1.1936940570139727,0.14530245191553884,0.48672439643929466,-0.48441891800161807,1.3508753674950102,-1.0592918642758746,0
1,1.5468166323233525,1,0.17436010284016115,0,0,-1.1753209192317737,1.4621797332151916,-1.5615143838722885,0.4816507202385453,-0.42212708861519455,-0.48441891800161807,-1.440189441378978,1.3763049388198108,1
0,0.18057199903318397,0,0.8845845543275794,0,1,1.1484264010657077,-1.5000968737847915,-0.18391016342915792,-1.200090621376487,-1.0968804638829215,0.39156465885483405,-1.440189441378978,0.06213400189767849,0
1,0.4082794379148787,0,-1.2460888001346755,0,0,0.7674842174103829,-0.3151862309847982,-1.217113328761506,-0.8637423530534807,0.7552486988417575,0.39156465885483405,0.6531091652765133,-1.3746928891371861,0
1,1.319109193441658,1,-0.8909765743909662,0,0,-1.441980447790501,-0.9076415523847948,-0.5283112185399406,-0.5273940847304741,-1.2345852343457229,1.2675482357112864,1.3508753674950102,-0.37592297707636557,0
0,0.18057199903318397,0,0.17436010284016115,0,1,0.5008246888516554,1.4621797332151916,-1.5615143838722885,1.4906955252075649,1.182133487276442,0.39156465885483405,-0.044657036941983815,-1.0592918642758746,0
1,1.5468166323233525,1,1.5948090058149975,0,0,1.18652061943124,-0.3151862309847982,-0.8727122736507231,0.14530245191553884,0.004757699819489687,0.39156465885483405,0.6531091652765133,-1.0768141434348362,0
0,-0.2748428787302056,0,-0.8909765743909662,1,1,1.1484264010657077,-0.9076415523847948,1.5380951121247555,-1.5364388896994936,-1.3998309589010847,0.39156465885483405,-1.440189441378978,-0.007955114738168623,0
1,-0.9579651953752898,0,0.17436010284016115,0,0,0.9198610908725128,0.869724411815195,0.5048919467924075,1.1543472568845583,0.6244291669020963,0.39156465885483405,-0.044657036941983815,0.5702800975075697,0
1,-0.730257756493595,0,0.17436010284016115,0,1,-1.2134151375973061,1.4621797332151916,1.5380951121247555,-0.19104581640746765,0.02541341538891007,-0.48441891800161807,-0.7424232391604809,1.4113494971377343,0
0,-1.641087512020374,0,-1.2460888001346755,1,0,0.9198610908725128,0.869724411815195,-0.8727122736507231,0.4816507202385453,-0.7388480606796377,0.39156465885483405,-0.7424232391604809,-0.025477393897130402,0
0,1.319109193441658,1,0.5294723285838703,0,0,-0.2229654600934616,-1.5000968737847915,-0.5283112185399406,1.1543472568845583,-0.3119632722449535,-0.48441891800161807,0.6531091652765133,1.6040945678863134,0
0,-1.641087512020374,0,-1.2460888001346755,1,0,-0.9467556090385788,1.4621797332151916,-1.217113328761506,1.1543472568845583,-0.7388480606796377,-0.48441891800161807,-0.044657036941983815,1.5164831720915044,0
0,-1.1856726342569845,0,0.17436010284016115,0,1,-0.8705671723075138,-1.5000968737847915,-0.8727122736507231,-1.5364388896994936,-0.8558971155730188,-1.3604024948580702,1.3508753674950102,1.2536489847070782,0
1,1.091401754559963,1,-1.6012010258783844,1,0,-0.10868280499686417,-0.3151862309847982,1.1936940570139727,-1.5364388896994936,-1.2001590417300225,-0.48441891800161807,-0.044657036941983815,-0.025477393897130402,0
1,1.319109193441658,1,-0.8909765743909662,1,0,-1.7467341947147608,-0.9076415523847948,-0.8727122736507231,-0.8637423530534807,-0.5185204279391555,-0.48441891800161807,0.6531091652765133,-1.2870814933423773,0
0,-0.04713543984851081,0,-1.2460888001346755,1,1,-1.4038862294249685,0.2772690904151984,-0.18391016342915792,0.14530245191553884,-0.9040937852349994,0.39156465885483405,1.3508753674950102,-1.0067250267989891,0
0,1.319109193441658,1,0.5294723285838703,1,1,1.262709056162305,-1.5000968737847915,-1.217113328761506,-1.200090621376487,0.5900029742863957,-0.48441891800161807,1.3508753674950102,0.5001909808717225,0
0,-1.4133800731386794,0,-0.5358643486472571,0,0,0.9579553092380452,0.2772690904151984,-0.5283112185399406,1.4906955252075649,0.5900029742863957,1.2675482357112864,-0.7424232391604809,-0.30583386044051863,0
0,-0.9579651953752898,0,0.8845845543275794,1,1,0.3484478153895256,0.2772690904151984,0.5048919467924075,-1.5364388896994936,-0.036553731319350774,0.39156465885483405,-0.044657036941983815,-1.2695592141834156,0
